fips,n_obgyn,n_connected,n_hubs,n_isolated,mean_degree,median_degree,max_degree,mean_betweenness,mean_eigenvector,mean_weighted_degree,n_subspecialties,dominant_state,pct_connected,pct_isolated,pct_hub,county_name,total_births,morbidity_births,morbidity_rate,state,obgyn_per_10k_births,target,target_label
26005,3,0,0,3,0.0,0.0,0,0.0,0.0,0.0,2,MI,0.0,100.0,0.0,"Allegan County, MI",1364,12.0,0.0087976539589442,MI,21.99,False,Other
26017,9,5,0,4,1.8888888888888888,2.0,6,7.096175581164074e-06,5.982158715126984e-19,27.0,1,MI,55.6,44.4,0.0,"Bay County, MI",1061,17.0,0.0160226201696512,MI,84.83,False,Other
26021,19,3,0,16,0.631578947368421,0.0,5,2.9813680473719392e-05,-8.103056255195187e-20,8.894736842105264,2,MI,15.8,84.2,0.0,"Berrien County, MI",1720,15.0,0.0087209302325581,MI,110.47,False,Other
26025,22,2,0,20,0.5909090909090909,0.0,11,1.0134176488492013e-08,5.429265180771754e-20,13.590909090909092,2,MI,9.1,90.9,0.0,"Calhoun County, MI",1660,12.0,0.0072289156626506,MI,132.53,False,Other
26045,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,MI,0.0,100.0,0.0,"Eaton County, MI",1139,0.0,0.0,MI,8.78,False,Other
26049,70,12,0,58,0.5285714285714286,0.0,11,0.00021846997080781345,4.7372971606383775e-20,7.171428571428572,6,MI,17.1,82.9,0.0,"Genesee County, MI",4819,31.0,0.0064328698900186,MI,145.26,False,Other
26065,86,17,1,69,0.813953488372093,0.0,35,0.00017134111435468686,3.153800018237078e-21,15.011627906976743,5,MI,19.8,80.2,1.2,"Ingham County, MI",3414,28.0,0.0082015231400117,MI,251.9,False,Other
26075,14,4,1,10,1.8571428571428572,0.0,17,1.751475245110714e-05,1.0136787687499064e-19,32.142857142857146,3,MI,28.6,71.4,7.1,"Jackson County, MI",1778,11.0,0.0061867266591676,MI,78.74,False,Other
26077,54,4,1,50,0.5185185185185185,0.0,22,1.9893013107039874e-08,3.3823071685898573e-20,7.796296296296297,6,MI,7.4,92.6,1.9,"Kalamazoo County, MI",3163,51.0,0.0161239329750237,MI,170.72,False,Other
26081,224,35,1,189,0.5089285714285714,0.0,18,8.647438507398462e-06,7.473099383572422e-10,7.651785714285714,7,MI,15.6,84.4,0.4,"Kent County, MI",8811,60.0,0.006809669731018,MI,254.23,False,Other
26093,22,3,1,19,0.8181818181818182,0.0,14,4.361381045138289e-06,1.753715247989423e-21,14.0,4,MI,13.6,86.4,4.5,"Livingston County, MI",1783,26.0,0.0145821648906337,MI,123.39,False,Other
26099,134,38,0,96,0.8432835820895522,0.0,8,6.975177211269263e-05,-3.4341093377714506e-21,14.58955223880597,4,MI,28.4,71.6,0.0,"Macomb County, MI",9416,161.0,0.0170985556499575,MI,142.31,False,Other
26115,9,4,1,5,4.777777777777778,0.0,29,3.678931269244374e-05,-1.7973441110751346e-20,80.77777777777777,2,MI,44.4,55.6,11.1,"Monroe County, MI",1526,11.0,0.0072083879423328,MI,58.98,False,Other
26121,34,5,1,29,1.1176470588235294,0.0,20,2.4804291147624776e-05,-1.2113061684855216e-19,18.08823529411765,4,MI,14.7,85.3,2.9,"Muskegon County, MI",2127,38.0,0.0178655383168782,MI,159.85,False,Other
26125,458,85,2,373,0.6462882096069869,0.0,51,0.00011867798492492249,4.473214555960793e-11,11.12227074235808,8,MI,18.6,81.4,0.4,"Oakland County, MI",13665,188.0,0.0137577753384559,MI,335.16,False,Other
26139,33,2,0,31,0.09090909090909091,0.0,2,3.876783151233333e-06,-1.6746658858660765e-20,1.2424242424242424,2,MI,6.1,93.9,0.0,"Ottawa County, MI",3441,25.0,0.007265329845975,MI,95.9,False,Other
26145,61,15,2,46,1.2295081967213115,0.0,22,2.024891529421019e-05,-1.110767324202203e-19,21.75409836065574,6,MI,24.6,75.4,3.3,"Saginaw County, MI",2190,30.0,0.0136986301369863,MI,278.54,False,Other
26147,15,5,0,10,0.6,0.0,3,3.5537178886311993e-06,1.4246959143215513e-19,8.066666666666666,2,MI,33.3,66.7,0.0,"St. Clair County, MI",1589,16.0,0.0100692259282567,MI,94.4,False,Other
26161,249,31,2,218,0.6626506024096386,0.0,42,6.497974271814638e-06,5.27229031341742e-16,10.686746987951807,7,MI,12.4,87.6,0.8,"Washtenaw County, MI",3692,72.0,0.0195016251354279,MI,674.43,True,Target (High Risk + Weak Network)
26163,399,54,4,345,0.5137844611528822,0.0,21,5.237515968666108e-05,2.446132794239265e-16,7.56390977443609,8,MI,13.5,86.5,1.0,"Wayne County, MI",23149,273.0,0.0117931660114907,MI,172.36,False,Other
27003,44,2,1,42,0.5681818181818182,0.0,24,0.0,5.605759729814614e-21,13.022727272727273,4,MN,4.5,95.5,2.3,"Anoka County, MN",4223,36.0,0.0085247454416291,MN,104.19,False,Other
27037,50,2,0,48,0.06,0.0,2,0.0,4.6273900275601614e-20,1.04,4,MN,4.0,96.0,0.0,"Dakota County, MN",5291,86.0,0.0162540162540162,MN,94.5,False,Other
27053,412,24,0,388,0.19902912621359223,0.0,12,1.324002281036966e-07,2.659617791885378e-20,3.162621359223301,7,MN,5.8,94.2,0.0,"Hennepin County, MN",16495,239.0,0.0144892391633828,MN,249.77,False,Other
27109,155,30,1,125,0.6258064516129033,0.0,21,1.931050984435661e-06,3.794775542890911e-16,11.819354838709678,7,MN,19.4,80.6,0.6,"Olmsted County, MN",2122,30.0,0.0141376060320452,MN,730.44,False,Other
27123,101,1,0,100,0.06930693069306931,0.0,7,0.0,9.069217134239475e-21,0.8217821782178217,5,MN,1.0,99.0,0.0,"Ramsey County, MN",7731,141.0,0.0182382615444315,MN,130.64,True,Target (High Risk + Weak Network)
27137,40,5,0,35,0.575,0.0,13,0.0,7.293404849737056e-20,9.7,3,MN,12.5,87.5,0.0,"St. Louis County, MN",1976,61.0,0.0308704453441295,MN,202.43,True,Target (High Risk + Weak Network)
27139,16,5,0,11,1.1875,0.0,8,0.0,-1.0268722693459509e-19,17.8125,2,MN,31.2,68.8,0.0,"Scott County, MN",1893,21.0,0.011093502377179,MN,84.52,False,Other
27145,28,2,0,26,0.5357142857142857,0.0,13,8.686436990136011e-09,-1.8596860173485625e-20,10.857142857142858,2,MN,7.1,92.9,0.0,"Stearns County, MN",2038,27.0,0.0132482826300294,MN,137.39,False,Other
27163,41,5,0,36,0.4634146341463415,0.0,13,3.115641332620532e-07,2.0675160552029313e-06,6.7317073170731705,4,MN,12.2,87.8,0.0,"Washington County, MN",2898,53.0,0.0182884748102139,MN,141.48,True,Target (High Risk + Weak Network)
27171,10,0,0,10,0.0,0.0,0,0.0,0.0,0.0,1,MN,0.0,100.0,0.0,"Wright County, MN",1787,23.0,0.012870733072188,MN,55.96,False,Other
28033,20,8,0,12,1.05,0.0,11,4.533017143302478e-06,5.5799522500696815e-08,18.0,2,MS,40.0,60.0,0.0,"DeSoto County, MS",2191,16.0,0.0073026015518028,MS,91.28,False,Other
28047,28,10,1,18,1.6785714285714286,0.0,15,0.00014236563518008283,1.4753526828537728e-08,24.321428571428573,2,MS,35.7,64.3,3.6,"Harrison County, MS",2790,31.0,0.0111111111111111,MS,100.36,False,Other
28049,86,25,3,61,1.686046511627907,0.0,32,2.3631799738054437e-05,4.695233444075877e-12,28.174418604651162,6,MS,29.1,70.9,3.5,"Hinds County, MS",3123,20.0,0.0064040986231187,MS,275.38,False,Other
28059,18,9,0,9,2.3333333333333335,0.5,10,1.1652426262416057e-05,5.8321781882709946e-08,39.05555555555556,4,MS,50.0,50.0,0.0,"Jackson County, MS",1651,16.0,0.0096910963052695,MS,109.02,False,Other
28121,53,20,2,33,1.2830188679245282,0.0,23,0.00015603719013249223,2.8306628747321467e-08,30.37735849056604,6,MS,37.7,62.3,3.8,"Rankin County, MS",1802,0.0,0.0,MS,294.12,False,Other
29019,63,10,2,53,1.2698412698412698,0.0,23,5.848771057391468e-05,5.008410642251913e-19,22.047619047619047,6,MO,15.9,84.1,3.2,"Boone County, MO",2093,33.0,0.0157668418537983,MO,301.0,False,Other
29047,44,7,0,37,0.6136363636363636,0.0,8,2.533544122123003e-08,1.2928043568735966e-19,7.9772727272727275,4,MO,15.9,84.1,0.0,"Clay County, MO",2962,60.0,0.0202565833896016,MO,148.55,False,Other
29071,13,6,0,7,1.6153846153846154,0.0,7,1.1077434453959344e-05,3.488494825711733e-12,21.615384615384617,2,MO,46.2,53.8,0.0,"Franklin County, MO",1248,15.0,0.0120192307692307,MO,104.17,False,Other
29077,66,24,2,42,2.242424242424242,0.0,28,0.00012211636604193992,1.2043217550787742e-14,41.92424242424242,5,MO,36.4,63.6,3.0,"Greene County, MO",3579,38.0,0.0106174909192511,MO,184.41,False,Other
29095,141,31,1,110,0.7092198581560284,0.0,19,9.504563821547401e-07,7.020907850369673e-15,12.070921985815604,7,MO,22.0,78.0,0.7,"Jackson County, MO",9408,136.0,0.0144557823129251,MO,149.87,False,Other
29097,26,11,2,15,4.038461538461538,0.0,57,0.00048723392549652116,4.208161240864418e-15,72.34615384615384,4,MO,42.3,57.7,7.7,"Jasper County, MO",1669,22.0,0.0131815458358298,MO,155.78,False,Other
29099,7,1,0,6,0.14285714285714285,0.0,1,0.0,1.0298493208909034e-19,2.0,1,MO,14.3,85.7,0.0,"Jefferson County, MO",2633,43.0,0.0163311811621724,MO,26.59,False,Other
29183,48,9,0,39,0.5625,0.0,11,1.6007354020925284e-05,8.537857221406959e-16,8.395833333333334,2,MO,18.8,81.2,0.0,"St. Charles County, MO",4487,78.0,0.0173835524849565,MO,106.98,False,Other
29189,367,91,2,276,0.8528610354223434,0.0,23,2.1854204325112312e-05,2.1059095639950694e-07,13.23433242506812,7,MO,24.8,75.2,0.5,"St. Louis County, MO",11692,166.0,0.0141977420458433,MO,313.89,False,Other
29510,170,22,7,148,1.6235294117647059,0.0,66,1.547114182681234e-05,1.905037087513776e-09,28.605882352941176,7,MO,12.9,87.1,4.1,"St. Louis city, MO",4317,39.0,0.0090340514246004,MO,393.79,False,Other
30063,23,5,0,18,0.34782608695652173,0.0,2,0.0,-1.2553212954316122e-20,4.304347826086956,3,MT,21.7,78.3,0.0,"Missoula County, MT",1187,15.0,0.012636899747262,MT,193.77,False,Other
30111,35,5,0,30,0.5142857142857142,0.0,6,3.0460439045410273e-07,6.634319526951294e-20,7.3428571428571425,5,MT,14.3,85.7,0.0,"Yellowstone County, MT",1935,32.0,0.0165374677002583,MT,180.88,False,Other
31055,164,25,2,139,0.8902439024390244,0.0,24,1.0115638360769161e-07,-4.8434395725686637e-20,13.652439024390244,8,NE,15.2,84.8,1.2,"Douglas County, NE",8832,160.0,0.0181159420289855,NE,185.69,False,Other
31109,48,13,1,35,1.4375,0.0,14,4.820067692339013e-07,4.319602325359537e-20,23.416666666666668,4,NE,27.1,72.9,2.1,"Lancaster County, NE",4019,100.0,0.0248818113958696,NE,119.43,False,Other
31153,27,2,0,25,0.07407407407407407,0.0,1,0.0,5.897256791414675e-20,0.9629629629629629,3,NE,7.4,92.6,0.0,"Sarpy County, NE",2464,49.0,0.0198863636363636,NE,109.58,True,Target (High Risk + Weak Network)
32003,325,35,1,290,0.5723076923076923,0.0,86,2.613058429955786e-08,1.5191283770120412e-18,12.31076923076923,8,NV,10.8,89.2,0.3,"Clark County, NV",27388,225.0,0.008215276763546,NV,118.67,False,Other
32031,86,9,0,77,0.3488372093023256,0.0,11,0.0,5.462760985012854e-20,5.232558139534884,7,NV,10.5,89.5,0.0,"Washoe County, NV",5387,64.0,0.0118804529422684,NV,159.64,False,Other
33011,100,39,0,61,1.1,0.0,12,4.3536422194561685e-07,6.71873340571275e-20,15.34,5,NH,39.0,61.0,0.0,"Hillsborough County, NH",4240,74.0,0.0174528301886792,NH,235.85,False,Other
33013,31,7,1,24,0.8709677419354839,0.0,17,0.0001708765645851871,-2.511594697966972e-20,12.774193548387096,1,NH,22.6,77.4,3.2,"Merrimack County, NH",1284,0.0,0.0,NH,241.43,False,Other
33015,40,18,2,22,2.9,0.0,25,2.2723357231321214e-06,4.922315302146908e-19,46.4,3,NH,45.0,55.0,5.0,"Rockingham County, NH",2654,45.0,0.0169555388093443,NH,150.72,False,Other
33017,24,15,1,9,2.875,1.0,15,1.0345305165335596e-07,4.1281246710579014e-19,41.666666666666664,2,NH,62.5,37.5,4.2,"Strafford County, NH",1211,15.0,0.0123864574731626,NH,198.18,False,Other
34001,39,11,1,28,3.076923076923077,0.0,79,0.000482382810963151,-8.625689923524909e-20,53.82051282051282,3,NJ,28.2,71.8,2.6,"Atlantic County, NJ",2836,34.0,0.0119887165021156,NJ,137.52,False,Other
34003,225,49,5,176,1.2044444444444444,0.0,33,0.0001846477233214132,-3.365402583973728e-19,23.95111111111111,8,NJ,21.8,78.2,2.2,"Bergen County, NJ",9464,97.0,0.0102493660185967,NJ,237.74,False,Other
34005,97,20,2,77,1.1443298969072164,0.0,32,1.757402021964614e-05,4.242521774131514e-20,16.61855670103093,4,NJ,20.6,79.4,2.1,"Burlington County, NJ",4419,52.0,0.0117673681828467,NJ,219.51,False,Other
34007,195,28,3,167,0.8871794871794871,0.0,22,2.489561796162898e-05,-8.127656435095223e-20,13.246153846153845,8,NJ,14.4,85.6,1.5,"Camden County, NJ",6226,100.0,0.0160616768390619,NJ,313.2,False,Other
34011,13,3,0,10,0.46153846153846156,0.0,3,9.245487165655022e-07,-3.448933156375102e-20,8.538461538461538,3,NJ,23.1,76.9,0.0,"Cumberland County, NJ",1876,59.0,0.0314498933901919,NJ,69.3,True,Target (High Risk + Weak Network)
34013,205,46,3,159,0.8390243902439024,0.0,38,5.4148471019120575e-05,-1.148016326122393e-19,15.804878048780488,8,NJ,22.4,77.6,1.5,"Essex County, NJ",10442,85.0,0.0081402030262401,NJ,196.32,False,Other
34015,43,8,2,35,1.441860465116279,0.0,34,4.880454421891395e-05,-1.1559814119876612e-19,20.372093023255815,4,NJ,18.6,81.4,4.7,"Gloucester County, NJ",2837,48.0,0.0169192809305604,NJ,151.57,False,Other
34017,76,13,1,63,0.6710526315789473,0.0,23,7.87398844270263e-06,-1.391251449616057e-20,10.157894736842104,4,NJ,17.1,82.9,1.3,"Hudson County, NJ",10383,123.0,0.0118462872002311,NJ,73.2,False,Other
34019,17,6,1,11,3.1176470588235294,0.0,17,0.0,3.513287611955916e-19,47.529411764705884,3,NJ,35.3,64.7,5.9,"Hunterdon County, NJ",927,30.0,0.0323624595469255,NJ,183.39,False,Other
34021,110,19,1,91,0.7,0.0,35,1.284000161091752e-05,7.111241152764614e-20,10.818181818181818,7,NJ,17.3,82.7,0.9,"Mercer County, NJ",4280,66.0,0.0154205607476635,NJ,257.01,False,Other
34023,175,23,2,152,0.6342857142857142,0.0,26,9.982446535884202e-05,-1.0076007645214884e-20,11.268571428571429,8,NJ,13.1,86.9,1.1,"Middlesex County, NJ",9332,103.0,0.0110372910415773,NJ,187.53,False,Other
34025,182,48,5,134,1.6428571428571428,0.0,43,0.00010142011631676949,-1.0531460188624216e-19,26.318681318681318,8,NJ,26.4,73.6,2.7,"Monmouth County, NJ",5960,69.0,0.0115771812080536,NJ,305.37,False,Other
34027,112,34,2,78,1.4732142857142858,0.0,25,6.673749726685058e-05,-4.597488822775941e-20,23.723214285714285,7,NJ,30.4,69.6,1.8,"Morris County, NJ",4633,79.0,0.0170515864450679,NJ,241.74,False,Other
34029,47,20,3,27,3.5106382978723403,0.0,45,0.0002579917996122962,3.164544805879019e-14,53.91489361702128,5,NJ,42.6,57.4,6.4,"Ocean County, NJ",8566,94.0,0.0109736166238617,NJ,54.87,False,Other
34031,86,17,1,69,0.5581395348837209,0.0,15,1.0008182750101601e-05,-4.343342204507694e-20,9.348837209302326,5,NJ,19.8,80.2,1.2,"Passaic County, NJ",6842,95.0,0.0138848289973691,NJ,125.69,False,Other
34035,79,13,0,66,0.7215189873417721,0.0,9,0.00017544937458688464,2.616603102760375e-21,11.60759493670886,5,NJ,16.5,83.5,0.0,"Somerset County, NJ",3251,50.0,0.0153798831128883,NJ,243.0,False,Other
34037,10,2,0,8,1.7,0.0,9,1.7534152160388879e-06,-1.5240726752632736e-19,25.1,3,NJ,20.0,80.0,0.0,"Sussex County, NJ",1180,15.0,0.0127118644067796,NJ,84.75,False,Other
34039,77,18,2,59,0.922077922077922,0.0,18,0.00017007231750940652,-2.0802774864005527e-19,14.766233766233766,5,NJ,23.4,76.6,2.6,"Union County, NJ",6756,95.0,0.0140615748963883,NJ,113.97,False,Other
34041,9,3,2,6,10.0,0.0,64,0.0008648332882884445,4.17085631849654e-19,184.66666666666666,3,NJ,33.3,66.7,22.2,"Warren County, NJ",958,20.0,0.0208768267223382,NJ,93.95,False,Other
35001,161,19,0,142,0.3105590062111801,0.0,8,5.287396428778441e-09,-3.264016893657383e-20,5.236024844720497,6,NM,11.8,88.2,0.0,"Bernalillo County, NM",7574,234.0,0.0308951676789015,NM,212.57,True,Target (High Risk + Weak Network)
35013,25,9,0,16,0.8,0.0,5,0.0,-8.435741541335482e-20,12.56,3,NM,36.0,64.0,0.0,"Dona Ana County, NM",2839,160.0,0.0563578724903134,NM,88.06,False,Other
35043,11,2,0,9,0.2727272727272727,0.0,2,0.0,2.30265362358659e-19,6.0,4,NM,18.2,81.8,0.0,"Sandoval County, NM",1464,28.0,0.0191256830601092,NM,75.14,True,Target (High Risk + Weak Network)
35045,17,1,0,16,0.29411764705882354,0.0,5,0.0,-3.0776823617997373e-20,4.0,1,NM,5.9,94.1,0.0,"San Juan County, NM",1726,15.0,0.0086906141367323,NM,98.49,False,Other
35049,18,4,0,14,0.2777777777777778,0.0,2,0.0,9.22959098084285e-20,3.8333333333333335,3,NM,22.2,77.8,0.0,"Santa Fe County, NM",1290,18.0,0.013953488372093,NM,139.53,False,Other
36001,102,32,4,70,1.8235294117647058,0.0,28,1.794676548730007e-07,9.346486354109891e-21,31.058823529411764,7,NY,31.4,68.6,3.9,"Albany County, NY",3045,82.0,0.0269293924466338,NY,334.98,False,Other
36005,234,15,0,219,0.17094017094017094,0.0,13,6.844466889918453e-07,1.8686688707633177e-20,3.91025641025641,7,NY,6.4,93.6,0.0,"Bronx County, NY",21161,160.0,0.0075610793440763,NY,110.58,False,Other
36007,29,11,3,18,2.5517241379310347,0.0,18,6.157385852663078e-07,3.624207158361312e-20,41.41379310344828,2,NY,37.9,62.1,10.3,"Broome County, NY",1985,31.0,0.015617128463476,NY,146.1,False,Other
36013,14,8,0,6,1.6428571428571428,1.0,6,2.316383197369603e-08,3.667388580405508e-20,21.571428571428573,2,NY,57.1,42.9,0.0,"Chautauqua County, NY",1345,52.0,0.0386617100371747,NY,104.09,False,Other
36027,61,20,1,41,3.8688524590163933,0.0,193,5.339548071149725e-07,-2.2150147317534755e-19,85.9672131147541,6,NY,32.8,67.2,1.6,"Dutchess County, NY",2519,43.0,0.0170702659785629,NY,242.16,False,Other
36029,205,14,0,191,0.23902439024390243,0.0,12,2.5706203775687057e-09,5.18290621729463e-20,3.658536585365854,7,NY,6.8,93.2,0.0,"Erie County, NY",9916,448.0,0.045179507866075,NY,206.74,True,Target (High Risk + Weak Network)
36045,15,2,1,13,1.6,0.0,23,0.0,-1.542570491385707e-19,23.266666666666666,2,NY,13.3,86.7,6.7,"Jefferson County, NY",1891,26.0,0.0137493389740877,NY,79.32,False,Other
36047,430,53,3,377,0.5465116279069767,0.0,47,1.64424751011959e-05,7.64411428149721e-18,11.034883720930232,8,NY,12.3,87.7,0.7,"Kings County, NY",40802,405.0,0.0099259840203911,NY,105.39,False,Other
36055,204,38,4,166,1.0931372549019607,0.0,33,1.9664475283875458e-05,6.527368630229306e-17,17.323529411764707,6,NY,18.6,81.4,2.0,"Monroe County, NY",8004,231.0,0.0288605697151424,NY,254.87,False,Other
36059,438,77,6,361,0.7876712328767124,0.0,42,4.8337452804888956e-05,1.3262385535150118e-20,13.52283105022831,9,NY,17.6,82.4,1.4,"Nassau County, NY",14329,290.0,0.0202386768092679,NY,305.67,False,Other
36061,1154,116,8,1038,0.3968804159445407,0.0,30,7.105596872100403e-06,9.120444657141892e-16,6.740034662045061,9,NY,10.1,89.9,0.7,"New York County, NY",17587,315.0,0.0179109569568431,NY,656.17,True,Target (High Risk + Weak Network)
36063,20,7,1,13,2.35,0.0,15,3.445620006087284e-08,1.4093780323945871e-19,36.95,2,NY,35.0,65.0,5.0,"Niagara County, NY",2139,86.0,0.0402057035998129,NY,93.5,False,Other
36065,32,13,2,19,1.84375,0.0,20,1.624001782280845e-06,1.0086096886161548e-19,30.03125,2,NY,40.6,59.4,6.2,"Oneida County, NY",2497,44.0,0.0176211453744493,NY,128.15,False,Other
36067,132,32,8,100,3.128787878787879,0.0,78,8.956334385252505e-07,2.9016484149995447e-19,57.56818181818182,8,NY,24.2,75.8,6.1,"Onondaga County, NY",5242,134.0,0.0255627623044639,NY,251.81,False,Other
36069,14,5,0,9,1.1428571428571428,0.0,8,6.514827742602007e-09,1.609661232724759e-19,16.428571428571427,2,NY,35.7,64.3,0.0,"Ontario County, NY",997,28.0,0.0280842527582748,NY,140.42,False,Other
36071,74,27,1,47,2.0135135135135136,0.0,19,4.980221534492077e-05,5.530331434702472e-20,33.2972972972973,3,NY,36.5,63.5,1.4,"Orange County, NY",4993,41.0,0.0082114960945323,NY,148.21,False,Other
36075,4,3,1,1,11.75,3.5,40,6.274744275791304e-07,1.5502236462745354e-18,195.75,1,NY,75.0,25.0,25.0,"Oswego County, NY",1331,31.0,0.0232907588279489,NY,30.05,True,Target (High Risk + Weak Network)
36081,287,40,1,247,0.42857142857142855,0.0,14,2.1426615197106996e-05,3.1082029005185337e-20,6.689895470383275,7,NY,13.9,86.1,0.3,"Queens County, NY",30377,427.0,0.0140566876255061,NY,94.48,False,Other
36083,16,7,0,9,1.5,0.0,6,8.345916595626859e-07,-2.363897631910617e-19,23.0625,2,NY,43.8,56.2,0.0,"Rensselaer County, NY",1726,40.0,0.0231749710312862,NY,92.7,False,Other
36085,87,24,2,63,1.3563218390804597,0.0,27,4.5415088842911104e-07,7.711117747448338e-20,21.0,6,NY,27.6,72.4,2.3,"Richmond County, NY",5464,37.0,0.0067715959004392,NY,159.22,False,Other
36087,44,12,2,32,2.5681818181818183,0.0,59,0.00013578752883974164,2.6632166600498573e-19,46.29545454545455,6,NY,27.3,72.7,4.5,"Rockland County, NY",5440,50.0,0.0091911764705882,NY,80.88,False,Other
36089,26,10,0,16,1.5384615384615385,0.0,10,1.5902861566556696e-07,2.9574331365153387e-19,28.384615384615383,1,NY,38.5,61.5,0.0,"St. Lawrence County, NY",1083,20.0,0.0184672206832871,NY,240.07,False,Other
36091,16,5,0,11,1.0625,0.0,6,8.626717735828826e-07,-2.872769799006428e-20,15.0,2,NY,31.2,68.8,0.0,"Saratoga County, NY",2210,54.0,0.0244343891402714,NY,72.4,False,Other
36093,22,9,0,13,1.3181818181818181,0.0,7,1.8425775433621842e-09,-2.50462964626632e-19,25.727272727272727,2,NY,40.9,59.1,0.0,"Schenectady County, NY",1770,40.0,0.0225988700564971,NY,124.29,False,Other
36103,266,78,9,188,2.0225563909774436,0.0,99,0.00014902004106034895,2.5875071703108033e-19,33.15413533834587,8,NY,29.3,70.7,3.4,"Suffolk County, NY",15559,809.0,0.0519956295391734,NY,170.96,False,Other
36109,11,3,0,8,0.45454545454545453,0.0,3,1.842577543362184e-08,-3.0586500597560227e-20,5.363636363636363,2,NY,27.3,72.7,0.0,"Tompkins County, NY",787,28.0,0.0355781448538754,NY,139.77,True,Target (High Risk + Weak Network)
36111,9,5,0,4,2.5555555555555554,3.0,7,1.0584584332424991e-07,5.3154832339138666e-20,36.111111111111114,2,NY,55.6,44.4,0.0,"Ulster County, NY",1482,20.0,0.0134952766531713,NY,60.73,False,Other
36119,285,55,1,230,0.6947368421052632,0.0,18,0.00011640210065387045,-4.884506072616279e-20,10.056140350877193,7,NY,19.3,80.7,0.4,"Westchester County, NY",10280,93.0,0.0090466926070038,NY,277.24,False,Other
37001,15,1,0,14,0.26666666666666666,0.0,4,0.0,-2.1648303814895962e-20,4.133333333333334,3,NC,6.7,93.3,0.0,"Alamance County, NC",1856,17.0,0.0091594827586206,NC,80.82,False,Other
37019,18,4,1,14,2.0,0.0,26,2.028580628092778e-05,-2.2941794281504986e-20,30.833333333333332,2,NC,22.2,77.8,5.6,"Brunswick County, NC",978,25.0,0.025562372188139,NC,184.05,False,Other
37021,89,32,5,57,2.5280898876404496,0.0,34,2.9112593030215265e-05,3.138806460596629e-09,43.97752808988764,5,NC,36.0,64.0,5.6,"Buncombe County, NC",2595,37.0,0.0142581888246628,NC,342.97,False,Other
37025,40,9,1,31,1.55,0.0,48,3.15965888102325e-05,-1.0334969578597257e-20,22.65,4,NC,22.5,77.5,2.5,"Cabarrus County, NC",2477,19.0,0.0076705692369802,NC,161.49,False,Other
37035,30,9,0,21,0.9333333333333333,0.0,10,4.661721184706326e-08,-6.60804761400993e-21,15.2,2,NC,30.0,70.0,0.0,"Catawba County, NC",1664,10.0,0.0060096153846153,NC,180.29,False,Other
37049,17,8,2,9,9.294117647058824,0.0,72,8.518311853802427e-05,-2.1480779893384242e-19,159.2941176470588,2,NC,47.1,52.9,11.8,"Craven County, NC",1438,18.0,0.0125173852573018,NC,118.22,False,Other
37051,79,19,0,60,0.7974683544303798,0.0,10,4.451199703247074e-05,1.878360649823805e-09,11.822784810126583,7,NC,24.1,75.9,0.0,"Cumberland County, NC",5446,33.0,0.0060594932060227,NC,145.06,False,Other
37057,13,3,0,10,0.6153846153846154,0.0,4,0.0,-2.6211091060133476e-19,8.615384615384615,1,NC,23.1,76.9,0.0,"Davidson County, NC",1771,28.0,0.0158102766798418,NC,73.4,False,Other
37063,74,11,1,63,0.8918918918918919,0.0,38,5.47793323702271e-10,5.873437626867465e-20,15.95945945945946,6,NC,14.9,85.1,1.4,"Durham County, NC",4346,48.0,0.0110446387482742,NC,170.27,False,Other
37067,90,22,1,68,0.8777777777777778,0.0,21,1.661329332346704e-05,7.538537136272254e-17,11.61111111111111,7,NC,24.4,75.6,1.1,"Forsyth County, NC",4496,80.0,0.0177935943060498,NC,200.18,False,Other
37071,28,6,0,22,0.6785714285714286,0.0,6,1.1581915986848016e-08,-1.4193716315527795e-19,10.0,2,NC,21.4,78.6,0.0,"Gaston County, NC",2524,35.0,0.0138668779714738,NC,110.94,False,Other
37081,101,12,1,89,0.49504950495049505,0.0,20,6.936123599770794e-05,8.146912728047025e-20,8.693069306930694,6,NC,11.9,88.1,1.0,"Guilford County, NC",6259,202.0,0.0322735261223837,NC,161.37,True,Target (High Risk + Weak Network)
37085,3,2,0,1,1.6666666666666667,1.0,4,0.0,2.2472699077650715e-20,23.333333333333332,1,NC,66.7,33.3,0.0,"Harnett County, NC",1861,19.0,0.0102095647501343,NC,16.12,False,Other
37089,20,9,1,11,2.25,0.0,16,9.595038299304236e-06,1.1265000998897346e-14,32.95,3,NC,45.0,55.0,5.0,"Henderson County, NC",1089,11.0,0.0101010101010101,NC,183.65,False,Other
37097,31,5,0,26,0.45161290322580644,0.0,5,3.439081827707612e-06,1.1264707014800992e-08,6.419354838709677,2,NC,16.1,83.9,0.0,"Iredell County, NC",1923,31.0,0.016120644825793,NC,161.21,False,Other
37101,10,3,0,7,2.1,0.0,13,0.0,-3.953629200252041e-19,36.6,1,NC,30.0,70.0,0.0,"Johnston County, NC",2336,21.0,0.0089897260273972,NC,42.81,False,Other
37119,373,31,4,342,0.4772117962466488,0.0,28,1.1863507141285257e-06,6.881395536169204e-10,7.257372654155496,7,NC,8.3,91.7,1.1,"Mecklenburg County, NC",14881,195.0,0.0131039580673341,NC,250.66,False,Other
