Month,County,Plan Type,Plan Category,Plan,Plan Name Raw,Enrollees,Suppressed
2019-06-01,Imperial,Imperial Model,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Imperial,62087.0,False
2019-06-01,Imperial,Imperial Model,Medical,Molina Healthcare of California,Molina Healthcare of California/Imperial,14393.0,False
2019-06-01,Inyo,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Inyo,1910.0,False
2019-06-01,Inyo,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Inyo,1827.0,False
2019-06-01,Kern,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Kern,67213.0,False
2019-06-01,Kern,Local Initiative (2 Plan),Medical,Kern Health Systems,Kern Health Systems/Kern,259035.0,False
2019-06-01,Kings,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Kings,19396.0,False
2019-06-01,Kings,Local Initiative (2 Plan),Medical,CalViva Health,CalViva Health/Kings,29460.0,False
2019-06-01,Lake,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Lake,29987.0,False
2019-06-01,Lassen,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Lassen,7060.0,False
2019-06-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Anthem Blue Cross (CMC),Anthem Blue Cross (CMC)/Los Angeles,2836.0,False
2019-06-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Blue Shield of California Promise (CMC),Blue Shield of California Promise (CMC)/Los Angeles,2688.0,False
2019-06-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Health Net Community Solutions,Health Net Community Solutions (CMC)/Los Angeles,8450.0,False
2019-06-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),L.A. Care Health Plan,L.A. Care Health Plan (CMC)/Los Angeles,15288.0,False
2019-06-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare Los Angeles CCI,Molina Healthcare Los Angeles CCI,1900.0,False
2019-06-01,Los Angeles,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Los Angeles,958413.0,False
2019-06-01,Los Angeles,Dental,Dental,Access Dental Plan,Access Dental Plan/LA,146415.0,False
2019-06-01,Los Angeles,Dental,Dental,Health Net of California,Health Net of California,173917.0,False
2019-06-01,Los Angeles,Dental,Dental,Liberty Dental Plan of CA (LA),Liberty Dental Plan of CA (LA),62320.0,False
2019-06-01,Los Angeles,Local Initiative (2 Plan),Medical,L.A. Care Health Plan,L.A. Care Health Plan/Los Angeles,2033220.0,False
2019-06-01,Los Angeles,Primary Care Case Mgmt,Medical,AIDS Healthcare Foundation,AIDS Healthcare Foundation/Los Angeles,595.0,False
2019-06-01,Los Angeles,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/Los Angeles,9123.0,False
2019-06-01,Los Angeles,Special Project,Medical,AltaMed Health Sr. Buena Care,Alta Med Health Senior Buenacare/Los Angeles,2595.0,False
2019-06-01,Los Angeles,Special Project,Medical,Brandman Centers for Senior Care,Brandman Centers for Senior Care/Los Angeles,245.0,False
2019-06-01,Madera,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Madera,19610.0,False
2019-06-01,Madera,Local Initiative (2 Plan),Medical,CalViva Health,CalViva Health/Madera,37282.0,False
2019-06-01,Marin,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Marin,37388.0,False
2019-06-01,Mariposa,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Mariposa,3089.0,False
2019-06-01,Mariposa,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Mariposa,887.0,False
2019-06-01,Mendocino,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Mendocino,37601.0,False
2019-06-01,Merced,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Merced,121226.0,False
2019-06-01,Modoc,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Modoc,3186.0,False
2019-06-01,Mono,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Mono,1578.0,False
2019-06-01,Mono,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Mono,970.0,False
2019-06-01,Monterey,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Monterey,153783.0,False
2019-06-01,Napa,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Napa,27627.0,False
2019-06-01,Nevada,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Nevada,11464.0,False
2019-06-01,Nevada,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Nevada,8745.0,False
2019-06-01,Orange,COHS,Medical,CalOptima,CalOptima/Orange,739804.0,False
2019-06-01,Orange,Cal MediConnect,Duals (CMC/CCI),CalOptima (CMC),CalOptima (CMC)/Orange,13981.0,False
2019-06-01,Orange,PACE,PACE,CalOPTIMA PACE,CalOPTIMA PACE/Orange,325.0,False
2019-06-01,Placer,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Placer,27687.0,False
2019-06-01,Placer,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Placer,9550.0,False
2019-06-01,Placer,Regional,Medical,Kaiser Permanente,Kaiser Permanente/Placer,7872.0,False
2019-06-01,Plumas,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Plumas,2582.0,False
2019-06-01,Plumas,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Plumas,2541.0,False
2019-06-01,Riverside,Cal MediConnect,Duals (CMC/CCI),Inland Empire Health Plan (CMC),Inland Empire Health Plan (CMC)/Riverside,13695.0,False
2019-06-01,Riverside,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare Riverside CCI,Molina Healthcare Riverside CCI,1751.0,False
2019-06-01,Riverside,Commercial Plan (2 Plan),Medical,Molina Healthcare of California,Molina Healthcare of California/Riverside,81653.0,False
2019-06-01,Riverside,Local Initiative (2 Plan),Medical,Inland Empire Health Plan,Inland Empire Health Plan/Riverside,614219.0,False
2019-06-01,Riverside,PACE,PACE,Innovage,Innovage/Riverside,185.0,False
2019-06-01,Riverside,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/Riverside,2530.0,False
2019-06-01,Sacramento,Dental,Dental,Access Dental Plan,Access Dental Plan/Sacto,127723.0,False
2019-06-01,Sacramento,Dental,Dental,Health Net of California Dental,Health Net of California Dental,128021.0,False
2019-06-01,Sacramento,Dental,Dental,Liberty Dental Plan of CA,Liberty Dental Plan of CA/Sacto,164668.0,False
2019-06-01,Sacramento,Geographic Managed Care,Medical,Aetna,Aetna/Sacramento,7159.0,False
2019-06-01,Sacramento,Geographic Managed Care,Medical,Anthem Blue Cross,Anthem Blue Cross/Sacramento,178657.0,False
2019-06-01,Sacramento,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net Community Solutions/Sacramento,106771.0,False
2019-06-01,Sacramento,Geographic Managed Care,Medical,Kaiser Permanente,Kaiser Permanente/Sacramento,88084.0,False
2019-06-01,Sacramento,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/Sacramento,50901.0,False
2019-06-01,Sacramento,Special Project,Medical,Sutter SeniorCare,Sutter SeniorCare/Sacramento,363.0,False
2019-06-01,San Benito,San Benito Model,Medical,Anthem Blue Cross,Anthem Blue Cross/San Benito,7896.0,False
2019-06-01,San Bernardino,Cal MediConnect,Duals (CMC/CCI),Inland Empire Health Plan (CMC),Inland Empire Health Plan (CMC)/San Bernardino,13108.0,False
2019-06-01,San Bernardino,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare San Bernardino CCI,Molina Healthcare San Bernardino CCI,1643.0,False
2019-06-01,San Bernardino,Commercial Plan (2 Plan),Medical,Molina Healthcare of California,Molina Healthcare of California/San Bernardino,66353.0,False
2019-06-01,San Bernardino,Local Initiative (2 Plan),Medical,Inland Empire Health Plan,Inland Empire Health Plan/San Bernardino,621563.0,False
2019-06-01,San Bernardino,PACE,PACE,Innovage,Innovage/San Bernardino,519.0,False
2019-06-01,San Bernardino,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/San Bernardino,1724.0,False
2019-06-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Blue Shield of California Promise (CMC),Blue Shield of California Promise (CMC)/San Diego,2150.0,False
2019-06-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Community Health Group (CMC),Community Health Group (CMC)/San Diego,6159.0,False
2019-06-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Health Net Community Solutions,Health Net Community Solutions (CMC)/San Diego,1458.0,False
2019-06-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare San Diego CCI,Molina Healthcare San Diego CCI,4162.0,False
2019-06-01,San Diego ,Geographic Managed Care,Medical,Aetna,Aetna/San Diego,9584.0,False
2019-06-01,San Diego ,Geographic Managed Care,Medical,Blue Shield of California Promise,Blue Shield of California Promise/San Diego,81666.0,False
2019-06-01,San Diego ,Geographic Managed Care,Medical,Community Health Group,Community Health Group/San Diego,257967.0,False
2019-06-01,San Diego ,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net Community Solutions/San Diego,68010.0,False
2019-06-01,San Diego ,Geographic Managed Care,Medical,Kaiser Permanente,Kaiser Permanente/San Diego,49979.0,False
2019-06-01,San Diego ,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/San Diego,218393.0,False
2019-06-01,San Diego ,Geographic Managed Care,Medical,United,United/San Diego,10975.0,False
2019-06-01,San Diego ,PACE,PACE,San Diego PACE,San Diego PACE/San Diego,485.0,False
2019-06-01,San Diego ,PACE,PACE,St. Paul's PACE,St. Paul's PACE/San Diego,867.0,False
2019-06-01,San Diego ,Special Project,Medical,Rady Childrens Hosp,Rady Childrens Hosp/San Diego,368.0,False
2019-06-01,San Francisco,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/San Francisco,18240.0,False
2019-06-01,San Francisco,Local Initiative (2 Plan),Medical,San Francisco Health Plan,San Francisco Health Plan/San Francisco,127359.0,False
2019-06-01,San Francisco,PACE,PACE,ONLOK Senior Health Services,ONLOK Senior Health Services/San Francisco,1008.0,False
2019-06-01,San Francisco,Special Project,Medical,Family Mosaic Project,Family Mosaic Project/San Francisco,29.0,False
2019-06-01,San Joaquin,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/San Joaquin,20332.0,False
2019-06-01,San Joaquin,Local Initiative (2 Plan),Medical,Health Plan of San Joaquin,Health Plan of San Joaquin/San Joaquin,212772.0,False
2019-06-01,San Joaquin,Special Project,PACE,Stockton PACE,Stockton PACE/San Joaquin,56.0,False
2019-06-01,San Luis Obispo,COHS,Medical,CenCal Health,CenCal Health/San Luis Obispo,51881.0,False
2019-06-01,San Mateo,COHS,Medical,Health Plan of San Mateo,Health Plan of San Mateo/San Mateo,102854.0,False
2019-06-01,San Mateo,Cal MediConnect,Duals (CMC/CCI),Health Plan of San Mateo (CMC),Health Plan of San Mateo (CMC)/San Mateo,8753.0,False
2019-06-01,Santa Barbara,COHS,Medical,CenCal Health,CenCal Health/Santa Barbara,125008.0,False
2019-06-01,Santa Clara,Cal MediConnect,Duals (CMC/CCI),Anthem Blue Cross (CMC),Anthem Blue Cross (CMC)/Santa Clara,2320.0,False
2019-06-01,Santa Clara,Cal MediConnect,Duals (CMC/CCI),Santa Clara Family Health Plan (CMC),Santa Clara Family Health Plan (CMC)/Santa Clara,7725.0,False
2019-06-01,Santa Clara,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Santa Clara,66920.0,False
2019-06-01,Santa Clara,Local Initiative (2 Plan),Medical,Santa Clara Family Health Plan,Santa Clara Family Health Plan/Santa Clara,241136.0,False
2019-06-01,Santa Clara,PACE,PACE,ONLOK Lifeways,ONLOK Lifeways/Santa Clara,296.0,False
2019-06-01,Santa Cruz,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Santa Cruz,66042.0,False
2019-06-01,Shasta,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Shasta,58978.0,False
2019-06-01,Sierra,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Sierra,332.0,False
2019-06-01,Sierra,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Sierra,236.0,False
2019-06-01,Siskiyou,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Siskiyou,17139.0,False
2019-06-01,Solano,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Solano,106841.0,False
2019-06-01,Sonoma,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Sonoma,105122.0,False
2019-06-01,Stanislaus,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Stanislaus,63307.0,False
2019-06-01,Stanislaus,Local Initiative (2 Plan),Medical,Health Plan of San Joaquin,Health Plan of San Joaquin/Stanislaus,128921.0,False
2019-06-01,Stanislaus,Special Project,PACE,Stockton PACE,Stockton PACE/Stanislaus,,True
2019-06-01,Sutter,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Sutter,21145.0,False
2019-06-01,Sutter,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Sutter,10587.0,False
2019-06-01,Tehama,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Tehama,8282.0,False
2019-06-01,Tehama,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Tehama,11366.0,False
2019-06-01,Trinity,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Trinity,4247.0,False
2019-06-01,Tulare,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Tulare,111900.0,False
2019-06-01,Tulare,Local Initiative (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Tulare,93134.0,False
2019-06-01,Tuolumne,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Tuolumne,4837.0,False
2019-06-01,Tuolumne,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Tuolumne,5347.0,False
2019-06-01,Ventura,COHS,Medical,Gold Coast Health Plan,Gold Coast Health Plan/Ventura,196786.0,False
2019-06-01,Yolo,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Yolo,51242.0,False
2019-06-01,Yuba,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Yuba,15813.0,False
2019-06-01,Yuba,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Yuba,9433.0,False
2019-07-01,Alameda,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Alameda,58907.0,False
2019-07-01,Alameda,Local Initiative (2 Plan),Medical,Alameda Alliance for Health,Alameda Alliance for Health/Alameda,252824.0,False
2019-07-01,Alameda,PACE,PACE,ONLOK Senior Health Services,ONLOK Senior Health Services/Alameda,278.0,False
2019-07-01,Alameda,Special Project,Medical,Center for Elders Independence,Center for Elders Independence/Alameda,665.0,False
2019-07-01,Alpine,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Alpine,152.0,False
2019-07-01,Alpine,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Alpine,78.0,False
2019-07-01,Amador,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Amador,4699.0,False
2019-07-01,Amador,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Amador,1268.0,False
2019-07-01,Amador,Regional,Medical,Kaiser Permanente,Kaiser Permanente/Amador,109.0,False
2019-07-01,Butte,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Butte,23073.0,False
2019-07-01,Butte,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Butte,40043.0,False
2019-07-01,Calaveras,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Calaveras,4182.0,False
2019-07-01,Calaveras,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Calaveras,5324.0,False
2019-07-01,Colusa,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Colusa,4676.0,False
2019-07-01,Colusa,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Colusa,3153.0,False
2019-07-01,Contra Costa,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Contra Costa,26617.0,False
2019-07-01,Contra Costa,Local Initiative (2 Plan),Medical,Contra Costa Health Plan,Contra Costa Health Plan/Contra Costa,177758.0,False
2019-07-01,Contra Costa,Special Project,Medical,Center for Elders Independence,Center for Elders Independence/Contra Costa,98.0,False
2019-07-01,Del Norte,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Del Norte,11142.0,False
2019-07-01,El Dorado,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/El Dorado,8314.0,False
2019-07-01,El Dorado,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/El Dorado,18495.0,False
2019-07-01,El Dorado,Regional,Medical,Kaiser Permanente,Kaiser Permanente/El Dorado,2105.0,False
2019-07-01,Fresno,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Fresno,106318.0,False
2019-07-01,Fresno,Local Initiative (2 Plan),Medical,CalViva Health,CalViva Health/Fresno,293082.0,False
2019-07-01,Fresno,PACE,PACE,Central Valley Medical Service Corp,Central Valley Medical Service Corp/Fresno,667.0,False
2019-07-01,Glenn,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Glenn,2652.0,False
2019-07-01,Glenn,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Glenn,7313.0,False
2019-07-01,Humboldt,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Humboldt,52189.0,False
2019-07-01,Humboldt,PACE,PACE,"Humboldt Senior Resource Center, Inc.","Humboldt Senior Resource Center, Inc./Humboldt",172.0,False
2019-07-01,Imperial,Imperial Model,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Imperial,62038.0,False
2019-07-01,Imperial,Imperial Model,Medical,Molina Healthcare of California,Molina Healthcare of California/Imperial,14304.0,False
2019-07-01,Inyo,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Inyo,1914.0,False
2019-07-01,Inyo,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Inyo,1834.0,False
2019-07-01,Kern,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Kern,66772.0,False
2019-07-01,Kern,Local Initiative (2 Plan),Medical,Kern Health Systems,Kern Health Systems/Kern,259141.0,False
2019-07-01,Kings,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Kings,19322.0,False
2019-07-01,Kings,Local Initiative (2 Plan),Medical,CalViva Health,CalViva Health/Kings,29463.0,False
2019-07-01,Lake,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Lake,30026.0,False
2019-07-01,Lassen,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Lassen,7083.0,False
2019-07-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Anthem Blue Cross (CMC),Anthem Blue Cross (CMC)/Los Angeles,2810.0,False
2019-07-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Blue Shield of California Promise (CMC),Blue Shield of California Promise (CMC)/Los Angeles,2640.0,False
2019-07-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Health Net Community Solutions,Health Net Community Solutions (CMC)/Los Angeles,8282.0,False
2019-07-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),L.A. Care Health Plan,L.A. Care Health Plan (CMC)/Los Angeles,15339.0,False
2019-07-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare Los Angeles CCI,Molina Healthcare Los Angeles CCI,1871.0,False
2019-07-01,Los Angeles,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Los Angeles,956037.0,False
2019-07-01,Los Angeles,Dental,Dental,Access Dental Plan,Access Dental Plan/LA,144901.0,False
2019-07-01,Los Angeles,Dental,Dental,Health Net of California,Health Net of California,173579.0,False
2019-07-01,Los Angeles,Dental,Dental,Liberty Dental Plan of CA (LA),Liberty Dental Plan of CA (LA),62306.0,False
2019-07-01,Los Angeles,Local Initiative (2 Plan),Medical,L.A. Care Health Plan,L.A. Care Health Plan/Los Angeles,2028047.0,False
2019-07-01,Los Angeles,PACE,PACE,Pacific PACE,Pacific PACE/Los Angeles,,True
2019-07-01,Los Angeles,Primary Care Case Mgmt,Medical,AIDS Healthcare Foundation,AIDS Healthcare Foundation/Los Angeles,596.0,False
2019-07-01,Los Angeles,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/Los Angeles,9111.0,False
2019-07-01,Los Angeles,Special Project,Medical,AltaMed Health Sr. Buena Care,Alta Med Health Senior Buenacare/Los Angeles,2616.0,False
2019-07-01,Los Angeles,Special Project,Medical,Brandman Centers for Senior Care,Brandman Centers for Senior Care/Los Angeles,245.0,False
2019-07-01,Madera,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Madera,19632.0,False
2019-07-01,Madera,Local Initiative (2 Plan),Medical,CalViva Health,CalViva Health/Madera,37292.0,False
2019-07-01,Marin,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Marin,37397.0,False
2019-07-01,Mariposa,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Mariposa,3082.0,False
2019-07-01,Mariposa,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Mariposa,868.0,False
2019-07-01,Mendocino,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Mendocino,37072.0,False
2019-07-01,Merced,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Merced,120806.0,False
2019-07-01,Modoc,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Modoc,3184.0,False
2019-07-01,Mono,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Mono,1566.0,False
2019-07-01,Mono,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Mono,977.0,False
2019-07-01,Monterey,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Monterey,151579.0,False
2019-07-01,Napa,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Napa,27651.0,False
2019-07-01,Nevada,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Nevada,11420.0,False
2019-07-01,Nevada,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Nevada,8791.0,False
2019-07-01,Orange,COHS,Medical,CalOptima,CalOptima/Orange,736446.0,False
2019-07-01,Orange,Cal MediConnect,Duals (CMC/CCI),CalOptima (CMC),CalOptima (CMC)/Orange,13998.0,False
2019-07-01,Orange,PACE,PACE,CalOPTIMA PACE,CalOPTIMA PACE/Orange,335.0,False
2019-07-01,Placer,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Placer,27548.0,False
2019-07-01,Placer,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Placer,9536.0,False
2019-07-01,Placer,Regional,Medical,Kaiser Permanente,Kaiser Permanente/Placer,7920.0,False
2019-07-01,Plumas,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Plumas,2589.0,False
2019-07-01,Plumas,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Plumas,2566.0,False
2019-07-01,Riverside,Cal MediConnect,Duals (CMC/CCI),Inland Empire Health Plan (CMC),Inland Empire Health Plan (CMC)/Riverside,13815.0,False
2019-07-01,Riverside,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare Riverside CCI,Molina Healthcare Riverside CCI,1745.0,False
2019-07-01,Riverside,Commercial Plan (2 Plan),Medical,Molina Healthcare of California,Molina Healthcare of California/Riverside,81421.0,False
2019-07-01,Riverside,Local Initiative (2 Plan),Medical,Inland Empire Health Plan,Inland Empire Health Plan/Riverside,612523.0,False
2019-07-01,Riverside,PACE,PACE,Innovage,Innovage/Riverside,191.0,False
2019-07-01,Riverside,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/Riverside,2521.0,False
2019-07-01,Sacramento,Dental,Dental,Access Dental Plan,Access Dental Plan/Sacto,127110.0,False
2019-07-01,Sacramento,Dental,Dental,Health Net of California Dental,Health Net of California Dental,127923.0,False
2019-07-01,Sacramento,Dental,Dental,Liberty Dental Plan of CA,Liberty Dental Plan of CA/Sacto,164538.0,False
2019-07-01,Sacramento,Geographic Managed Care,Medical,Aetna,Aetna/Sacramento,7421.0,False
2019-07-01,Sacramento,Geographic Managed Care,Medical,Anthem Blue Cross,Anthem Blue Cross/Sacramento,178157.0,False
2019-07-01,Sacramento,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net Community Solutions/Sacramento,106301.0,False
2019-07-01,Sacramento,Geographic Managed Care,Medical,Kaiser Permanente,Kaiser Permanente/Sacramento,87984.0,False
2019-07-01,Sacramento,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/Sacramento,50716.0,False
2019-07-01,Sacramento,Special Project,Medical,Sutter SeniorCare,Sutter SeniorCare/Sacramento,378.0,False
2019-07-01,San Benito,San Benito Model,Medical,Anthem Blue Cross,Anthem Blue Cross/San Benito,7869.0,False
2019-07-01,San Bernardino,Cal MediConnect,Duals (CMC/CCI),Inland Empire Health Plan (CMC),Inland Empire Health Plan (CMC)/San Bernardino,13205.0,False
2019-07-01,San Bernardino,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare San Bernardino CCI,Molina Healthcare San Bernardino CCI,1637.0,False
2019-07-01,San Bernardino,Commercial Plan (2 Plan),Medical,Molina Healthcare of California,Molina Healthcare of California/San Bernardino,66373.0,False
2019-07-01,San Bernardino,Local Initiative (2 Plan),Medical,Inland Empire Health Plan,Inland Empire Health Plan/San Bernardino,620077.0,False
2019-07-01,San Bernardino,PACE,PACE,Innovage,Innovage/San Bernardino,530.0,False
2019-07-01,San Bernardino,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/San Bernardino,1728.0,False
2019-07-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Blue Shield of California Promise (CMC),Blue Shield of California Promise (CMC)/San Diego,2162.0,False
2019-07-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Community Health Group (CMC),Community Health Group (CMC)/San Diego,6168.0,False
2019-07-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Health Net Community Solutions,Health Net Community Solutions (CMC)/San Diego,1434.0,False
2019-07-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare San Diego CCI,Molina Healthcare San Diego CCI,4156.0,False
2019-07-01,San Diego ,Geographic Managed Care,Medical,Aetna,Aetna/San Diego,9834.0,False
2019-07-01,San Diego ,Geographic Managed Care,Medical,Blue Shield of California Promise,Blue Shield of California Promise/San Diego,81307.0,False
2019-07-01,San Diego ,Geographic Managed Care,Medical,Community Health Group,Community Health Group/San Diego,256915.0,False
2019-07-01,San Diego ,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net Community Solutions/San Diego,67723.0,False
2019-07-01,San Diego ,Geographic Managed Care,Medical,Kaiser Permanente,Kaiser Permanente/San Diego,49714.0,False
2019-07-01,San Diego ,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/San Diego,217495.0,False
2019-07-01,San Diego ,Geographic Managed Care,Medical,United,United/San Diego,11232.0,False
2019-07-01,San Diego ,PACE,PACE,Family Health Centers of San Diego,Family Health Centers of San Diego/San Diego,,True
2019-07-01,San Diego ,PACE,PACE,Gary and Mary West PACE of N. San Diego,Gary and Mary West PACE of N. San Diego/San Diego,,True
2019-07-01,San Diego ,PACE,PACE,San Diego PACE,San Diego PACE/San Diego,515.0,False
2019-07-01,San Diego ,PACE,PACE,St. Paul's PACE,St. Paul's PACE/San Diego,889.0,False
