2024 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H6237 ,Local CCP ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,Regence BlueCross BlueShield of Oregon ,"Cambia Health Solutions, Inc. ",81%,81%,78%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,37%,83%,81%,72%,45%,48%,76%,9%,87%,64%,59%,77,79,92,84,86,86,0.04,11%,Medicare shows only a Star Rating for this topic ,100%,100%,97%,98%,0.04,11%,Medicare shows only a Star Rating for this topic ,83,88,98,88%,89%,89%,79%,87%
H6248 ,Local CCP ,COMMUNITY HEALTH GROUP ,Community Health Group ,Community Health Group ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6306 ,Local CCP ,FIRSTCAROLINACARE INSURANCE COMPANY ,FirstMedicare Direct ,The Carle Foundation ,83%,85%,80%,56%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,75%,88%,79%,54%,51%,89%,10%,84%,81%,74%,85,78,93,88,88,89,0.07,9%,Medicare shows only a Star Rating for this topic ,100%,88%,87%,90%,0.07,9%,Medicare shows only a Star Rating for this topic ,88,92,99,84%,87%,85%,87%,79%
H6316 ,Local CCP ,"MISSOURI CARE, INCORPORATED ",Healthy Blue ,"Elevance Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,68%,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,97,Not enough data available ,91%,86%,Not enough data available ,Not enough data available
H6322 ,Local CCP ,"MCLAREN HEALTH PLAN, INC. ",McLaren Medicare ,McLaren Health Care Corporation ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,70%,13%,3%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,86%,89%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,97,91%,85%,82%,59%,81%
H6328 ,Local CCP ,"CARE N' CARE INSURANCE COMPANY, INC. ",Care N' Care Insurance Company ,Texas Health Resources ,70%,72%,74%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,34%,64%,78%,59%,49%,47%,36%,12%,79%,38%,50%,84,78,92,87,87,85,0.2,11%,Medicare shows only a Star Rating for this topic ,100%,77%,86%,87%,0.2,11%,Medicare shows only a Star Rating for this topic ,87,92,99,84%,88%,87%,78%,84%
H6345 ,Local CCP ,"PRUITTHEALTH PREMIER NORTH CAROLINA, LLC ",PruittHealth Premier ,"UNICO Services, Inc. ",Not enough data available ,90%,Plan too small to be measured ,No data available ,95%,91%,98%,Not enough data available ,88%,71%,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,45%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,94%,89%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,90%,90%,94%,100%,92%
H6348 ,Local CCP ,COORDINATED CARE CORPORATION ,Wellcare by Allwell ,Centene Corporation ,62%,64%,63%,39%,No data available ,No data available ,No data available ,Not enough data available ,53%,66%,68%,43%,45%,36%,No data available ,Not enough data available ,39%,54%,81,77,88,85,82,88,1.21,49%,Not enough data available ,Not enough data available ,Not enough data available ,97%,100%,1.21,49%,Medicare shows only a Star Rating for this topic ,86,90,98,83%,87%,85%,82%,82%
H6351 ,Local CCP ,"LIBERTY ADVANTAGE, LLC ",Liberty Medicare Advantage ,Liberty Healthcare Insurance ,Not enough data available ,86%,Plan too small to be measured ,No data available ,77%,54%,71%,Not enough data available ,84%,100%,Not enough data available ,No data available ,No data available ,2%,No data available ,Not enough data available ,6%,25%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,3%,Not enough data available ,Not enough data available ,Not enough data available ,17%,11%,Not enough data available ,3%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,97,85%,79%,86%,99%,85%
H6378 ,Local CCP ,AMERIHEALTH CARITAS FLORIDA INC ,AmeriHealth Caritas VIP Care (HMO-D-SNP) ,"Independence Health Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,94%,86%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6379 ,Local CCP ,"CLEAR SPRING HEALTH (CO), INC. ",Clear Spring Health ,Group 1001 ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,89%,95%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,76%,83%,78%,Not enough data available ,88%
H6396 ,Local CCP ,"CARESOURCE OHIO, INC. ",CareSource ,CareSource ,69%,67%,62%,51%,78%,99%,95%,Not enough data available ,71%,77%,73%,Not enough data available ,Not enough data available ,82%,13%,87%,51%,55%,83,80,92,88,88,86,0.29,12%,Medicare shows only a Star Rating for this topic ,97%,100%,98%,98%,0.29,12%,Medicare shows only a Star Rating for this topic ,87,90,99,85%,88%,86%,77%,89%
H6399 ,Local CCP ,AETNA BETTER HEALTH INC. (NJ) ,Aetna Better Health of New Jersey ,CVS Health Corporation ,46%,37%,62%,49%,42%,100%,64%,Not enough data available ,58%,75%,62%,Not enough data available ,Not enough data available ,85%,No data available ,Not enough data available ,41%,43%,77,73,87,83,85,85,1.53,38%,Not enough data available ,92%,83%,98%,98%,1.53,38%,Medicare shows only a Star Rating for this topic ,89,89,97,89%,88%,87%,87%,85%
H6408 ,Local CCP ,MOUNT CARMEL HEALTH PLAN OF CONNECTICUT INC ,Trinity Health Plan Of New England ,Trinity Health Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,85%,98%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6446 ,Local CCP ,"SILVERSUMMIT HEALTHPLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,58%,58%,54%,41%,39%,94%,76%,Not enough data available ,64%,73%,70%,Not enough data available ,Not enough data available ,35%,14%,76%,27%,49%,73,72,Not enough data available ,Not enough data available ,82,Not enough data available ,1.04,39%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,100%,1.04,39%,Medicare shows only a Star Rating for this topic ,85,90,98,86%,87%,88%,80%,87%
H6453 ,Local CCP ,"HMO LOUISIANA, INC. ",Blue Cross and Blue Shield of Louisiana ,Louisiana Health Service & Indemnity Company ,79%,76%,69%,45%,76%,92%,89%,54%,81%,83%,75%,48%,44%,86%,13%,83%,74%,57%,84,77,93,88,90,87,0.09,15%,Not enough data available ,100%,97%,94%,94%,0.09,15%,Not enough data available ,89,91,98,86%,90%,89%,87%,82%
H6474 ,Local CCP ,RENAL PAYER SOLUTIONS INC ,Champion Health Plan ,"Champion Health Plans-USA, LLC. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6502 ,Local CCP ,MISSOURI VALLEY LIFE AND HEALTH INSURANCE COMPANY ,Blue Medicare Advantage ,Blue Cross and Blue Shield of Kansas City ,78%,80%,77%,58%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,28%,78%,89%,73%,52%,46%,51%,12%,84%,41%,57%,80,78,90,87,88,86,0.11,7%,Medicare shows only a Star Rating for this topic ,97%,83%,92%,95%,0.11,7%,Medicare shows only a Star Rating for this topic ,88,90,99,85%,89%,88%,86%,83%
H6526 ,Local CCP ,"UNITEDHEALTHCARE OF NEW MEXICO, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",70%,69%,76%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,77%,79%,72%,51%,46%,63%,13%,87%,50%,47%,72,71,88,80,81,Not enough data available ,0.14,45%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,98%,0.14,45%,Medicare shows only a Star Rating for this topic ,83,86,98,84%,89%,90%,81%,81%
H6529 ,Local CCP ,"SOUTHEASTERN INDIANA HEALTH ORGANIZATION, INC. ",MyTruAdvantage ,"SIHO Holding, Inc. ",Not enough data available ,59%,Plan too small to be measured ,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,57%,71%,72%,Not enough data available ,Not enough data available ,83%,No data available ,Not enough data available ,No data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,92%,91%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,90,88%,88%,87%,87%,83%
H6545 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF ILLINOIS INC ,Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6550 ,Local CCP ,"SUNFLOWER STATE HEALTH PLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,56%,60%,58%,46%,42%,97%,90%,Not enough data available ,65%,64%,71%,Not enough data available ,Not enough data available ,39%,14%,80%,37%,48%,82,78,88,85,85,86,0.48,41%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,100%,0.48,41%,Medicare shows only a Star Rating for this topic ,88,92,97,85%,84%,84%,84%,80%
H6586 ,Local CCP ,"DEVOTED HEALTH INSURANCE COMPANY OF ARIZONA, INC. ",Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6594 ,Local CCP ,"WELLCARE HEALTH PLANS OF VERMONT, INC. ",Wellcare ,Centene Corporation ,Not enough data available ,55%,73%,37%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,54%,71%,70%,51%,Not enough data available ,52%,No data available ,90%,46%,52%,78,78,Not enough data available ,84,79,84,0.57,21%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,100%,0.57,21%,Medicare shows only a Star Rating for this topic ,82,88,98,88%,89%,90%,90%,85%
H6595 ,Local CCP ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",60%,70%,60%,41%,77%,91%,91%,Not enough data available ,69%,76%,77%,67%,42%,63%,12%,90%,46%,55%,83,79,93,87,91,87,0.28,22%,Medicare shows only a Star Rating for this topic ,98%,98%,98%,98%,0.28,22%,Medicare shows only a Star Rating for this topic ,92,94,99,85%,85%,85%,82%,83%
H6605 ,Local CCP ,"WELLCARE HEALTH INSURANCE OF HAWAII, INC. ",Wellcare by â€˜Ohana Health Plan ,Centene Corporation ,57%,38%,68%,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,68%,39%,61%,Plan too new to be measured ,Plan too new to be measured ,50%,No data available ,Not enough data available ,42%,46%,72,72,Not enough data available ,81,80,82,0.8,36%,Not enough data available ,Not enough data available ,Not enough data available ,97%,100%,0.8,36%,Not enough data available ,77,Not enough data available ,96,83%,88%,86%,86%,87%
H6622 ,Local CCP ,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP ,Humana ,Humana Inc. ,72%,73%,74%,54%,77%,96%,97%,37%,79%,85%,75%,58%,39%,80%,11%,88%,61%,65%,83,76,91,88,89,86,0.14,18%,Medicare shows only a Star Rating for this topic ,98%,97%,97%,100%,0.14,18%,Medicare shows only a Star Rating for this topic ,88,90,88,86%,89%,88%,83%,87%
H6652 ,Local CCP ,"AMERICAN HEALTH PLAN OF FL, INC. ",American Health Advantage of Florida ,Mitchell Family Office ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,84%,79%,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan not required to report ,Not enough data available
H6672 ,Local CCP ,"CLEAR SPRING HEALTH (GA), INC. ",Clear Spring Health ,Group 1001 ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,48%,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,88%,95%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,80%,80%,Not enough data available ,Not enough data available
H6678 ,Local CCP ,CENTENE VENTURE INSURANCE COMPANY TEXAS ,Wellcare by Allwell ,Centene Corporation ,Not enough data available ,55%,66%,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,58%,69%,63%,Plan too new to be measured ,Plan too new to be measured ,43%,No data available ,Not enough data available ,33%,Not enough data available ,79,76,Not enough data available ,84,82,84,1.2,41%,Not enough data available ,Not enough data available ,Not enough data available ,97%,100%,1.2,41%,Not enough data available ,85,Not enough data available ,99,88%,86%,86%,73%,86%
H6706 ,Local CCP ,"UnitedHealthcare Benefits of Texas, Inc. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,98%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,98,Not enough data available ,89%,87%,Not enough data available ,Not enough data available
H6713 ,Local CCP ,"WELLCARE OF ILLINOIS, INC. ",Wellcare ,Centene Corporation ,52%,45%,65%,45%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,51%,65%,60%,Not enough data available ,Not enough data available ,44%,10%,80%,36%,49%,76,77,89,83,82,86,1.14,45%,Not enough data available ,63%,91%,97%,100%,1.14,45%,Medicare shows only a Star Rating for this topic ,86,90,99,83%,86%,85%,85%,83%
H6723 ,Local CCP ,MEDICAL MUTUAL OF OHIO ,Medical Mutual of Ohio ,MEDICAL MUTUAL OF OHIO ,74%,77%,74%,41%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,37%,75%,84%,77%,54%,38%,69%,14%,85%,52%,61%,83,81,94,88,88,86,0.07,12%,Medicare shows only a Star Rating for this topic ,96%,100%,100%,98%,0.07,12%,Medicare shows only a Star Rating for this topic ,86,91,99,88%,91%,90%,85%,83%
H6727 ,Local CCP ,PHP MEDICARE ,PHP Medicare ,University of Michigan Health ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6743 ,Local CCP ,ATRIO HEALTH PLANS ,ATRIO Health Plans ,ATRIO Health Plans ,67%,66%,63%,43%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,16%,69%,73%,63%,49%,44%,37%,9%,76%,35%,54%,77,76,91,83,87,85,0.11,2%,Medicare shows only a Star Rating for this topic ,93%,89%,90%,78%,0.11,2%,Medicare shows only a Star Rating for this topic ,85,88,95,83%,86%,85%,70%,73%
H6750 ,Local CCP ,"HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC. ","Harvard Pilgrim Health Care of New England, Inc. ","Point32Health, Inc. ",79%,74%,79%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,18%,72%,69%,65%,48%,50%,57%,8%,90%,51%,59%,79,78,92,86,86,86,0.09,8%,Medicare shows only a Star Rating for this topic ,97%,98%,100%,97%,0.09,8%,Medicare shows only a Star Rating for this topic ,85,88,98,87%,91%,89%,94%,83%
H6765 ,Local CCP ,AMERICAN HEALTH PLAN OF IOWA INC ,Iowa Health Advantage ,Mitchell Family Office ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,81%,77%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6776 ,Local CCP ,"ELDERSERVE HEALTH, INC. ",RiverSpring Health Plans ,RiverSpring Living Holding Corp. ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,98%,74%,99%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,89%,92%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,94,92%,92%,87%,88%,Not enough data available
H6813 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF TEXAS INC ,Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6815 ,Local CCP ,"HEALTH NET HEALTH PLAN OF OREGON, INC. ",Wellcare by Health Net ,Centene Corporation ,75%,75%,68%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,46%,76%,69%,62%,48%,33%,60%,10%,83%,45%,58%,78,77,86,85,82,86,0.33,17%,Medicare shows only a Star Rating for this topic ,96%,96%,97%,100%,0.33,17%,Medicare shows only a Star Rating for this topic ,82,87,98,88%,88%,88%,81%,84%
