2024 CAI View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Marketing Name,Contract Name,Parent Organization,Puerto Rico Only,Part C FAC,Part D MA-PD FAC,Part D PDP FAC,Overall FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4490 ,American Health Advantage of Missouri ,"AMERICAN HEALTH PLAN OF MISSOURI, INC. ",Mitchell Family Office ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4497 ,Medical Mutual of Ohio ,MEDICAL MUTUAL OF OHIO ,MEDICAL MUTUAL OF OHIO ,No ,1,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4506 ,Wellcare ,"SELECTCARE OF TEXAS, INC. ",Centene Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4513 ,Cigna Healthcare ,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC. ",The Cigna Group ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4514 ,UnitedHealthcare ,"UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, L.L.C. ","UnitedHealth Group, Inc. ",No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4523 ,Aetna Medicare ,AETNA HEALTH INC. (TX) ,CVS Health Corporation ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4527 ,UnitedHealthcare ,"PHYSICIANS HEALTH CHOICE OF TEXAS, LLC ","UnitedHealth Group, Inc. ",No ,2,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4537 ,Wellcare ,"WELLCARE HEALTH INSURANCE COMPANY OF OKLAHOMA, INC ",Centene Corporation ,No ,2,4,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4544 ,Peoples Health ,"PEOPLES HEALTH, INC. ","UnitedHealth Group, Inc. ",No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4604 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF THE ROCKIES, INC. ","UnitedHealth Group, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4605 ,Regence BlueCross BlueShield of Utah ,REGENCE BLUECROSS BLUESHIELD OF UTAH ,"Cambia Health Solutions, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4620 ,Essence Healthcare ,"ESSENCE HEALTHCARE OF OHIO, INC. ",Lumeris Group Holdings Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4623 ,Humana ,"HUMANA REGIONAL HEALTH PLAN, INC. ",Humana Inc. ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4624 ,Zing Health ,"ZING HEALTH OF MICHIGAN, INC. ","Zing Health Consolidator, Inc ",No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4661 ,Wellcare ,CELTIC INSURANCE COMPANY ,Centene Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4676 ,Troy Medicare ,"TROY HEALTH, INC. ","Troy Holdings, Inc. ",No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4699 ,Wellcare ,"WELLCARE HEALTH PLANS OF RHODE ISLAND, INC. ",Centene Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4704 ,Anthem Blue Cross Life and Health Company ,ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY ,"Elevance Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4711 ,Aetna Medicare ,"COVENTRY HEALTH CARE OF NEBRASKA, INC. ",CVS Health Corporation ,No ,2,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4733 ,Community Health Group ,COMMUNITY HEALTH GROUP ,Community Health Group ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4739 ,First Choice VIP Care (HMO-D-SNP) ,"SELECT HEALTH OF SOUTH CAROLINA, INC. ","Independence Health Group, Inc. ",No ,3,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4754 ,PacificSource Medicare ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,PacificSource ,No ,1,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4801 ,"Blue Cross and Blue Shield of OK, TX ",GHS INSURANCE COMPANY ,Health Care Service Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4808 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY OF COLORADO INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4835 ,Aetna Medicare ,AETNA BETTER HEALTH OF OKLAHOMA INC. ,CVS Health Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4847 ,Wellcare ,"WELLCARE OF SOUTH CAROLINA, INC. ",Centene Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4863 ,Farm Bureau Health Plans ,TRH HEALTH INSURANCE COMPANY ,Tennessee Rural Health Improvement Association ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4868 ,Wellcare ,NEW YORK QUALITY HEALTHCARE CORPORATION ,Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4869 ,Gold Kidney Health Plan ,GOLD KIDNEY OF ARIZONA ,Gold Kidney Health Plan ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4875 ,Priority Health Medicare ,PRIORITY HEALTH ,Corewell Health ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4882 ,HealthPartners ,"HEALTHPARTNERS, INC. ","HealthPartners, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4909 ,Anthem Blue Cross and Blue Shield ,"ANTHEM INSURANCE COMPANIES, INC. ","Elevance Health, Inc. ",No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4931 ,Banner Medicare Advantage ,BANNER - UNIVERSITY CARE ADVANTAGE ,Banner Health ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4937 ,Blue Shield of California ,CALIFORNIA PHYSICIANS' SERVICE ,California Physicians' Service ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4943 ,Baylor Scott & White Health Plan ,Scott & White Care Plans ,Baylor Scott & White Holdings ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4961 ,Alignment Health Plan ,ALIGNMENT HEALTH PLAN ,"Alignment Healthcare USA, LLC ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4982 ,Aetna Medicare ,AETNA BETTER HEALTH OF CALIFORNIA INC. ,CVS Health Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5008 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5009 ,Regence BlueShield ,REGENCE BLUESHIELD ,"Cambia Health Solutions, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5010 ,Asuris Northwest Health ,ASURIS NORTHWEST HEALTH ,"Cambia Health Solutions, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5015 ,Texas Independence Health Plan ,"TEXAS INDEPENDENCE HEALTH PLAN, INC. ",Regency ISNP Holdings LLC ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5042 ,CDPHP Medicare Advantage ,"CDPHP UNIVERSAL BENEFITS, INC. ","Capital District Physicians' Health Plan, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5050 ,Kaiser Permanente ,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON ,"Kaiser Foundation Health Plan, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5087 ,Wellcare ,"WELLCARE OF CALIFORNIA, INC. ",Centene Corporation ,No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5106 ,Highmark Blue Cross Blue Shield ,HIGHMARK SENIOR SOLUTIONS COMPANY ,Highmark Health ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5117 ,Wellcare by Allwell ,"LOUISIANA HEALTHCARE CONNECTIONS, INC. ",Centene Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5140 ,Blue Cross Blue Shield of Arizona (AZ Blue) ,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC. ",Blue Cross Blue Shield of Arizona ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5141 ,Clover Health ,CLOVER INSURANCE COMPANY ,"Clover Health Holdings, Inc. ",No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5163 ,Verda Health Plan of Texas ,VERDA HEALTH PLAN OF TEXAS INC ,"Verda Healthcare, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5178 ,Humana ,"HUMANA HEALTH PLAN, INC. ",Humana Inc. ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5190 ,Wellcare by Allwell ,"SUNSHINE STATE HEALTH PLAN, INC. ",Centene Corporation ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5199 ,Wellcare ,"WELLCARE HEALTH INSURANCE OF ARIZONA, INC. ",Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5209 ,My Choice Wisconsin Health Plan ,"My Choice Wisconsin Health Plan, Inc. ","My Choice Wisconsin, Inc. ",No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5211 ,"Security Health Plan of Wisconsin, Inc. ","SECURITY HEALTH PLAN OF WISCONSIN, INC. ","Marshfield Clinic Health System, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5215 ,Network Health Medicare Advantage Plans ,NETWORK HEALTH INSURANCE CORPORATION ,"Network Health, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5216 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5232 ,Paramount Elite Medicare Plans ,PARAMOUNT INSURANCE COMPANY ,"Promedica Health System, Inc. ",No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5244 ,SCAN Health Plan New Mexico ,SCAN HEALTH PLAN NEW MEXICO ,SCAN Group ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5253 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ","UnitedHealth Group, Inc. ",No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5256 ,Medical Associates Clinic Health Plan of Wisconsin ,MEDICAL ASSOCIATES CLINIC HEALTH PLAN ,"Medical Associates Clinic, P.C. ",No ,1,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5262 ,Quartz Medicare Advantage ,QUARTZ HEALTH PLAN CORPORATION ,University of Wisconsin Hospitals and Clincs Autho ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5264 ,"Dean Health Plan, Inc. ","DEAN HEALTH PLAN, INC. ",Medica Holding Company ,No ,1,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5273 ,CarePartners of Connecticut ,"CAREPARTNERS OF CONNECTICUT, INC. ","Point32Health, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5294 ,Wellcare by Allwell ,"SUPERIOR HEALTHPLAN, INC. ",Centene Corporation ,No ,3,5,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5296 ,Alignment Health Plan ,"ALIGNMENT HEALTH PLAN OF NORTH CAROLINA, INC. ","Alignment Healthcare USA, LLC ",No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5299 ,Devoted Health ,DEVOTED HEALTH PLAN OF NORTH CAROLINA INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5302 ,Aetna Medicare ,AETNA HEALTH INC. (GA) ,CVS Health Corporation ,No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5309 ,Aetna Medicare ,AETNA HEALTH OF CALIFORNIA INC. ,CVS Health Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5322 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5325 ,Aetna Medicare ,"COVENTRY HEALTH CARE OF KANSAS, INC. ",CVS Health Corporation ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5361 ,AmeriHealth ,AMERIHEALTH INSURANCE COMPANY OF NEW JERSEY ,"Independence Health Group, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5373 ,Paramount Elite Medicare Plans ,"PARAMOUNT CARE OF INDIANA, INC. ","Promedica Health System, Inc. ",No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5374 ,Longevity Health Plan ,"LONGEVITY HEALTH PLAN OF NORTH CAROLINA, INC. ","Longevity Health Founders, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5377 ,Humana ,"HUMANA MEDICAL PLAN OF PENNSYLVANIA, INC. ",Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5386 ,Sharp Health Plan ,SHARP HEALTH PLAN ,Sharp Healthcare ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5398 ,Wellcare by Allwell ,CENTENE VENTURE COMPANY KANSAS ,Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5410 ,Cigna Healthcare ,"HEALTHSPRING OF FLORIDA, INC. ",The Cigna Group ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5420 ,UnitedHealthcare ,"Preferred Care Network, Inc. ","UnitedHealth Group, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5422 ,Anthem Blue Cross and Blue Shield ,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA ,"Elevance Health, Inc. ",No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5425 ,SCAN Health Plan ,SCAN HEALTH PLAN ,SCAN Group ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5427 ,"Freedom Health, Inc. ","FREEDOM HEALTH, INC. ","Elevance Health, Inc. ",No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5430 ,WellCare ,"ONE CARE BY CARE1ST HEALTH PLAN OF ARIZONA, INC. ",Centene Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5431 ,"HealthSun Health Plans, Inc. ","HEALTHSUN HEALTH PLANS, INC. ","Elevance Health, Inc. ",No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5433 ,CalOptima Health OneCare ,ORANGE COUNTY HEALTH AUTHORITY ,Orange County Health Authority ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5434 ,Florida Blue ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",Guidewell Mutual Holding Corporation ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5435 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5439 ,Wellcare by Health Net ,HEALTH NET LIFE INSURANCE COMPANY ,Centene Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5447 ,Community First Health Plans ,"COMMUNITY FIRST HEALTH PLANS, INC. ",Bexar County Hospital District ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5454 ,Clear Spring Health ,"CLEAR SPRING HEALTH OF ILLINOIS, INC. ",Group 1001 ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5471 ,"Simply Healthcare Plans, Inc. ","SIMPLY HEALTHCARE PLANS, INC. ","Elevance Health, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5472 ,Alignment Health Plan ,ALIGNMENT HEALTH INSURANCE COMPANY OF ARIZONA INC ,"Alignment Healthcare USA, LLC ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5475 ,Wellcare ,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC. ",Centene Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5496 ,"Imperial Health Plan of California, Inc. ","IMPERIAL HEALTH PLAN OF CALIFORNIA, INC. ",Imperial Health Plan of California ,No ,2,2,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5521 ,Aetna Medicare ,AETNA LIFE INSURANCE COMPANY ,CVS Health Corporation ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5522 ,Aetna Medicare ,AETNA LIFE INSURANCE COMPANY ,CVS Health Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5525 ,Humana ,"HUMANA BENEFIT PLAN OF ILLINOIS, INC. ",Humana Inc. ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5526 ,Highmark Blue Cross Blue Shield or Highmark Blue S ,Highmark Western and Northeastern New York Inc. ,Highmark Health ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5528 ,EmblemHealth ,"EMBLEMHEALTH PLAN, INC. ","EmblemHealth, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5533 ,UPMC for Life ,"UPMC HEALTH NETWORK, INC. ",UPMC Health System ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5549 ,VNS Health Medicare ,VNS CHOICE ,Visiting Nurse Service of New York ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5577 ,MCS Classicare ,"MCS ADVANTAGE, INC. ","MHH Healthcare, L.P. ",Yes ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5580 ,Mercy Care Advantage ,MERCY CARE ,Mercy Care ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5587 ,BCBSAZ Health Choice ,"HEALTH CHOICE ARIZONA, INC. ",Blue Cross Blue Shield of Arizona ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5590 ,Wellcare by Allwell ,"Bridgeway Health Solutions of Arizona, Inc. ",Centene Corporation ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5591 ,Martin's Point Generations Advantage ,"MARTIN'S POINT GENERATIONS ADVANTAGE, INC. ","Martin's Point Health Care, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5593 ,Aetna Medicare ,AETNA HEALTH OF IOWA INC. ,CVS Health Corporation ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5594 ,"Optimum HealthCare, Inc. ","OPTIMUM HEALTHCARE, INC. ","Elevance Health, Inc. ",No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5599 ,Wellcare by Fidelis Care ,NEW YORK QUALITY HEALTHCARE CORPORATION ,Centene Corporation ,No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5608 ,Elevate Medicare Advantage ,"DENVER HEALTH MEDICAL PLAN, INC. ",Denver Health and Hospital Authority ,No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5619 ,Humana ,"ARCADIAN HEALTH PLAN, INC. ",Humana Inc. ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5628 ,Molina Healthcare of Utah & Idaho ,"MOLINA HEALTHCARE OF UTAH, INC. ","Molina Healthcare, Inc., ",No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5644 ,Network Health Medicare Advantage Plans ,NETWORK HEALTH INSURANCE CORPORATION ,"Network Health, Inc. ",No ,1,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5649 ,Central Health Medicare Plan ,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC. ","Bright Health Group, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5652 ,UnitedHealthcare ,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC. ","UnitedHealth Group, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5703 ,South Country Health Alliance ,SOUTH COUNTRY HEALTH ALLIANCE ,South Country Health Alliance ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5774 ,Triple S Advantage ,"TRIPLE S ADVANTAGE, INC. ",Guidewell Mutual Holding Corporation ,Yes ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5779 ,Wellcare ,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC. ",Centene Corporation ,No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5793 ,Aetna Medicare ,AETNA HEALTH INC. (CT) ,CVS Health Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5810 ,Molina Healthcare of California ,MOLINA HEALTHCARE OF CALIFORNIA ,"Molina Healthcare, Inc., ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5823 ,"Molina Healthcare of Washington, Inc. ","MOLINA HEALTHCARE OF WASHINGTON, INC. ","Molina Healthcare, Inc., ",No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
