Rating Period,Calendar Year,Model,County,Health Plan,Brand,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD - UIS Federally Eligible,780.99,804.81,829.63
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - UIS Federally Eligible,114.14,118.06,122.18
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC - UIS Federally Eligible,1325.12,1365.03,1406.57
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - UIS Federally Eligible,161.37,166.16,171.18
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,Maternity - UIS Federally Eligible,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,Child - UIS State-Only,71.08,74.07,77.23
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,Adult - UIS State-Only,154.16,159.52,165.14
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - UIS State-Only,320.18,329.31,338.84
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD - UIS State-Only,1072.52,1099.95,1128.48
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - UIS State-Only,334.25,341.68,349.42
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC - UIS State-Only,9786.89,9902.92,10021.84
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - UIS State-Only,7664.39,7756.56,7851.08
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,Child - SIS,91.71,95.92,100.37
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,Adult - SIS,234.51,242.84,251.58
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,ACA Optional Expansion - SIS,311.25,321.52,332.27
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,SPD - SIS,994.97,1022.21,1050.59
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,SPD/Full-Dual - SIS,304.32,312.03,320.09
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,LTC - SIS,11647.3,11813.83,11985.27
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,LTC/Full-Dual - SIS,7906.77,8003.61,8102.97
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,Maternity - SIS,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,Child - UIS Federally Eligible,25.11,26.55,28.09
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,Adult - UIS Federally Eligible,172.85,178.65,184.71
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,ACA Optional Expansion - UIS Federally Eligible,375.4,387.16,399.42
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,SPD - UIS Federally Eligible,771.38,794.81,819.22
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,SPD/Full-Dual - UIS Federally Eligible,117.79,121.81,126.03
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,LTC - UIS Federally Eligible,1489.35,1533.89,1580.25
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,LTC/Full-Dual - UIS Federally Eligible,157.22,161.92,166.84
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,Maternity - UIS Federally Eligible,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,Child - UIS State-Only,48.1,50.33,52.67
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,Adult - UIS State-Only,149.6,154.58,159.79
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,ACA Optional Expansion - UIS State-Only,449.97,461.7,473.91
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,SPD - UIS State-Only,838.1,859.45,881.65
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,SPD/Full-Dual - UIS State-Only,277.9,284.35,291.07
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,LTC - UIS State-Only,10166.01,10288.24,10413.57
1/23-12/23,2023,GMC,San Diego,Aetna Better Health,Aetna Better Health,LTC/Full-Dual - UIS State-Only,7749.56,7841.7,7936.15
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,Child - SIS,87.68,92.05,96.68
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,Adult - SIS,208.1,215.69,223.64
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,ACA Optional Expansion - SIS,242.55,251.22,260.29
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,SPD - SIS,677.63,701.35,726.09
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,SPD/Full-Dual - SIS,294.05,301.46,309.2
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,LTC - SIS,12046.22,12234.14,12427.97
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,LTC/Full-Dual - SIS,7732.99,7821.21,7911.58
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,Maternity - SIS,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,Child - UIS Federally Eligible,32.76,34.38,36.1
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,Adult - UIS Federally Eligible,135.34,140.12,145.13
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,ACA Optional Expansion - UIS Federally Eligible,223.09,230.57,238.38
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,SPD - UIS Federally Eligible,629.33,649.32,670.16
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,SPD/Full-Dual - UIS Federally Eligible,101.47,105.08,108.88
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,LTC - UIS Federally Eligible,1983.64,2045.27,2109.48
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,LTC/Full-Dual - UIS Federally Eligible,86.18,89.1,92.16
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,Maternity - UIS Federally Eligible,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,Child - UIS State-Only,49.22,51.52,53.96
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,Adult - UIS State-Only,139.66,144.12,148.8
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,ACA Optional Expansion - UIS State-Only,262.54,270.28,278.37
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,SPD - UIS State-Only,866.88,885.82,905.49
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,SPD/Full-Dual - UIS State-Only,293.68,300.12,306.82
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,LTC - UIS State-Only,10068.91,10195.39,10325.23
1/23-12/23,2023,GMC,San Diego,Health Net of California,Health Net,LTC/Full-Dual - UIS State-Only,7646.77,7732.07,7819.38
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Child - SIS,90.91,,99.46
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Adult - SIS,261.01,,279.57
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - SIS,314.32,,335.92
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD - SIS,932.46,,988.26
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - SIS,285.32,,302.06
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC - SIS,11698.83,,12142.95
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - SIS,8533.57,,8835.41
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Maternity - SIS,10907.31,,11389.25
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Child - UIS Federally Eligible,30.16,,33.78
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Adult - UIS Federally Eligible,196.55,,210.31
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - UIS Federally Eligible,168.22,,179.91
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD - UIS Federally Eligible,527.84,,561.45
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - UIS Federally Eligible,69.94,,75.91
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC - UIS Federally Eligible,964.23,,1024.0
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - UIS Federally Eligible,26.14,,29.52
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Maternity - UIS Federally Eligible,10907.31,,11389.25
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Child - UIS State-Only,51.69,,56.08
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Adult - UIS State-Only,115.51,,123.79
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - UIS State-Only,133.27,,142.22
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD - UIS State-Only,342.58,,362.94
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - UIS State-Only,215.46,,226.52
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC - UIS State-Only,9679.88,,10035.77
1/24-12/24,2024,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - UIS State-Only,8217.27,,8504.98
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,Child - SIS,119.1,,129.96
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,Adult - SIS,293.65,,314.82
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - SIS,339.85,,363.33
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD - SIS,1158.33,,1225.17
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - SIS,388.08,,409.65
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC - SIS,10719.18,,11141.4
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - SIS,8393.55,,8697.2
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,Maternity - SIS,7954.46,,8305.96
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,Child - UIS Federally Eligible,38.78,,42.88
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,Adult - UIS Federally Eligible,169.94,,181.98
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - UIS Federally Eligible,181.16,,193.65
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD - UIS Federally Eligible,545.29,,579.91
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - UIS Federally Eligible,92.98,,100.01
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC - UIS Federally Eligible,1088.22,,1156.0
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - UIS Federally Eligible,242.74,,257.31
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,Maternity - UIS Federally Eligible,7954.46,,8305.96
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,Child - UIS State-Only,76.6,,83.22
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,Adult - UIS State-Only,157.24,,168.58
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - UIS State-Only,222.88,,237.01
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD - UIS State-Only,662.04,,698.92
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - UIS State-Only,321.43,,337.31
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC - UIS State-Only,9819.0,,10171.54
1/24-12/24,2024,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - UIS State-Only,9152.02,,9470.19
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,Child - SIS,99.52,,108.8
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,Adult - SIS,284.37,,304.6
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,ACA Optional Expansion - SIS,334.93,,358.1
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,SPD - SIS,991.04,,1051.01
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,SPD/Full-Dual - SIS,254.59,,270.23
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,LTC - SIS,11698.83,,12142.95
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,LTC/Full-Dual - SIS,9005.62,,9323.57
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,Maternity - SIS,10907.31,,11389.25
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,Child - UIS Federally Eligible,33.37,,37.37
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,Adult - UIS Federally Eligible,199.56,,213.53
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,ACA Optional Expansion - UIS Federally Eligible,242.84,,259.71
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,SPD - UIS Federally Eligible,527.84,,561.45
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,SPD/Full-Dual - UIS Federally Eligible,69.94,,75.91
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,LTC - UIS Federally Eligible,964.23,,1024.0
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,LTC/Full-Dual - UIS Federally Eligible,26.14,,29.52
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,Maternity - UIS Federally Eligible,10907.31,,11389.25
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,Child - UIS State-Only,56.72,,61.54
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,Adult - UIS State-Only,117.27,,125.68
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,ACA Optional Expansion - UIS State-Only,191.21,,204.08
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,SPD - UIS State-Only,342.58,,362.94
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,SPD/Full-Dual - UIS State-Only,215.46,,226.52
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,LTC - UIS State-Only,9679.88,,10035.77
1/24-12/24,2024,GMC,Sacramento,Health Net of California,Health Net,LTC/Full-Dual - UIS State-Only,8217.27,,8504.98
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Child - SIS,115.58,,126.32
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Adult - SIS,311.54,,333.73
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,ACA Optional Expansion - SIS,372.38,,398.23
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD - SIS,1458.84,,1540.55
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD/Full-Dual - SIS,381.21,,402.43
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC - SIS,10719.18,,11141.4
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC/Full-Dual - SIS,8323.1,,8624.35
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Maternity - SIS,7954.46,,8305.96
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Child - UIS Federally Eligible,36.77,,40.66
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Adult - UIS Federally Eligible,178.45,,191.08
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,ACA Optional Expansion - UIS Federally Eligible,225.2,,240.73
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD - UIS Federally Eligible,617.78,,657.0
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD/Full-Dual - UIS Federally Eligible,92.98,,100.01
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC - UIS Federally Eligible,1088.22,,1156.0
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC/Full-Dual - UIS Federally Eligible,242.74,,257.31
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Maternity - UIS Federally Eligible,7954.46,,8305.96
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Child - UIS State-Only,72.93,,79.22
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Adult - UIS State-Only,164.85,,176.74
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,ACA Optional Expansion - UIS State-Only,267.92,,285.17
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD - UIS State-Only,727.81,,768.79
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD/Full-Dual - UIS State-Only,321.43,,337.31
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC - UIS State-Only,9819.0,,10171.54
1/24-12/24,2024,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC/Full-Dual - UIS State-Only,9152.02,,9470.19
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,Child - SIS,129.14,,140.4
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,Adult - SIS,336.41,,360.36
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - SIS,358.83,,383.8
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,SPD - SIS,801.02,,850.39
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - SIS,220.75,,235.18
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,LTC - SIS,11698.83,,12142.95
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - SIS,8653.31,,8959.24
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,Maternity - SIS,10907.31,,11389.25
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,Child - UIS Federally Eligible,32.8,,36.73
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,Adult - UIS Federally Eligible,217.78,,233.03
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - UIS Federally Eligible,157.09,,168.0
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,SPD - UIS Federally Eligible,527.84,,561.45
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - UIS Federally Eligible,69.94,,75.91
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,LTC - UIS Federally Eligible,964.23,,1024.0
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - UIS Federally Eligible,26.14,,29.52
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,Maternity - UIS Federally Eligible,10907.31,,11389.25
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,Child - UIS State-Only,55.82,,60.57
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,Adult - UIS State-Only,127.92,,137.09
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - UIS State-Only,124.63,,132.99
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,SPD - UIS State-Only,342.58,,362.94
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - UIS State-Only,215.46,,226.52
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,LTC - UIS State-Only,9679.88,,10035.77
1/24-12/24,2024,GMC,Sacramento,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - UIS State-Only,8217.27,,8504.98
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,102.53,,112.03
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,285.03,,305.31
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,341.61,,365.28
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,934.52,,991.37
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,231.7,,246.47
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,11698.83,,12142.95
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,8046.62,,8331.84
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,10907.31,,11389.25
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federally Eligible,33.67,,37.71
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federally Eligible,191.55,,204.96
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,223.86,,239.4
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federally Eligible,527.84,,561.45
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,69.94,,75.91
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federally Eligible,964.23,,1024.0
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,26.14,,29.52
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federally Eligible,10907.31,,11389.25
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,57.18,,62.05
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,112.59,,120.66
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,176.47,,188.34
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,342.58,,362.94
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,215.46,,226.52
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,9679.88,,10035.77
1/24-12/24,2024,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,8217.27,,8504.98
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,Child - SIS,119.77,,130.84
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,Adult - SIS,334.14,,358.24
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,ACA Optional Expansion - SIS,376.0,,402.21
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,SPD - SIS,1120.7,,1186.83
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,SPD/Full-Dual - SIS,345.85,,365.7
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,LTC - SIS,10719.18,,11141.4
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,LTC/Full-Dual - SIS,8460.34,,8766.27
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,Maternity - SIS,7954.46,,8305.96
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,Child - UIS Federally Eligible,40.01,,44.25
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,Adult - UIS Federally Eligible,176.58,,189.09
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,ACA Optional Expansion - UIS Federally Eligible,231.12,,247.06
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,SPD - UIS Federally Eligible,657.67,,699.43
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,SPD/Full-Dual - UIS Federally Eligible,92.98,,100.01
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,LTC - UIS Federally Eligible,1088.22,,1156.0
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,LTC/Full-Dual - UIS Federally Eligible,242.74,,257.31
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,Maternity - UIS Federally Eligible,7954.46,,8305.96
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,Child - UIS State-Only,78.85,,85.66
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,Adult - UIS State-Only,163.18,,174.95
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,ACA Optional Expansion - UIS State-Only,273.98,,291.64
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,SPD - UIS State-Only,764.01,,807.25
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,SPD/Full-Dual - UIS State-Only,321.43,,337.31
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,LTC - UIS State-Only,9819.0,,10171.54
1/24-12/24,2024,GMC,San Diego,Community Health Group,Community Health Group,LTC/Full-Dual - UIS State-Only,9152.02,,9470.19
1/24-12/24,2024,GMC,San Diego,Kaiser Permanente,Kaiser Permanente,Child - SIS,141.8,,154.33
1/24-12/24,2024,GMC,San Diego,Kaiser Permanente,Kaiser Permanente,Adult - SIS,308.73,,331.08
1/24-12/24,2024,GMC,San Diego,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - SIS,304.28,,325.83
1/24-12/24,2024,GMC,San Diego,Kaiser Permanente,Kaiser Permanente,SPD - SIS,836.65,,887.23
