Rating Period,Calendar Year,Model,County,Health Plan,Brand,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,463.41,,491.85
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,2105.61,,2223.48
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,11927.41,,12409.11
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,35.02,,38.44
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,128.52,,137.03
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,216.96,,230.28
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,890.11,,940.12
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,11927.41,,12409.11
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,74.25,,80.29
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,162.13,,172.85
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,261.03,,276.94
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Nevada,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1778.64,,1877.26
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,Child - SIS,112.81,,122.46
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,Adult - SIS,373.33,,397.12
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,463.41,,491.85
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,2105.61,,2223.48
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,11927.41,,12409.11
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,35.02,,38.44
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,128.52,,137.03
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,216.96,,230.28
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,890.11,,940.12
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,11927.41,,12409.11
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,74.25,,80.29
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,162.13,,172.85
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,261.03,,276.94
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Placer,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1778.64,,1877.26
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,Child - SIS,112.81,,122.46
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,Adult - SIS,373.33,,397.12
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,463.41,,491.85
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,2105.61,,2223.48
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,11927.41,,12409.11
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,35.02,,38.44
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,128.52,,137.03
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,216.96,,230.28
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,890.11,,940.12
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,11927.41,,12409.11
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,74.25,,80.29
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,162.13,,172.85
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,261.03,,276.94
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Plumas,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1778.64,,1877.26
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,Child - SIS,112.81,,122.46
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,Adult - SIS,373.33,,397.12
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,463.41,,491.85
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,2105.61,,2223.48
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,11927.41,,12409.11
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,35.02,,38.44
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,128.52,,137.03
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,216.96,,230.28
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,890.11,,940.12
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,11927.41,,12409.11
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,74.25,,80.29
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,162.13,,172.85
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,261.03,,276.94
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Sierra,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1778.64,,1877.26
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,Child - SIS,112.81,,122.46
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,Adult - SIS,373.33,,397.12
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,463.41,,491.85
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,2105.61,,2223.48
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,11927.41,,12409.11
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,35.02,,38.44
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,128.52,,137.03
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,216.96,,230.28
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,890.11,,940.12
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,11927.41,,12409.11
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,74.25,,80.29
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,162.13,,172.85
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,261.03,,276.94
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Sutter,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1778.64,,1877.26
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,Child - SIS,112.81,,122.46
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,Adult - SIS,373.33,,397.12
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,463.41,,491.85
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,2105.61,,2223.48
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,11927.41,,12409.11
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,35.02,,38.44
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,128.52,,137.03
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,216.96,,230.28
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,890.11,,940.12
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,11927.41,,12409.11
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,74.25,,80.29
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,162.13,,172.85
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,261.03,,276.94
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Tehama,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1778.64,,1877.26
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,Child - SIS,112.81,,122.46
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,Adult - SIS,373.33,,397.12
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,463.41,,491.85
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1361.23,,1435.73
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,601.23,,628.13
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,2105.61,,2223.48
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,11927.41,,12409.11
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,35.02,,38.44
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,128.52,,137.03
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,216.96,,230.28
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,500.02,,528.74
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,123.97,,132.24
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,890.11,,940.12
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,11927.41,,12409.11
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,74.25,,80.29
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,162.13,,172.85
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,261.03,,276.94
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,725.65,,763.65
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,468.57,,489.59
1/26-12/26,2026,COHS,Yuba,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1778.64,,1877.26
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,Child - SIS,170.53,,183.43
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,Adult - SIS,461.72,,490.16
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - SIS,488.22,,517.78
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,SPD - SIS,1568.06,,1652.28
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - SIS,591.21,,619.63
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,LTC - SIS,1568.06,,1652.28
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - SIS,591.21,,619.63
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,WCM - SIS,2663.63,,2809.23
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,Maternity - SIS,9200.43,,9573.0
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,Child - UIS Federally Eligible,42.96,,46.61
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,Adult - UIS Federally Eligible,166.63,,176.92
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - UIS Federally Eligible,208.37,,220.91
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,SPD - UIS Federally Eligible,516.1,,545.17
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - UIS Federally Eligible,113.97,,121.44
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,LTC - UIS Federally Eligible,516.1,,545.17
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - UIS Federally Eligible,113.97,,121.44
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,WCM - UIS Federally Eligible,1005.77,,1061.18
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,Maternity - UIS Federally Eligible,9200.43,,9573.0
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,Child - UIS State-Only,114.89,,123.48
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,Adult - UIS State-Only,268.67,,285.41
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - UIS State-Only,396.12,,419.18
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,SPD - UIS State-Only,1022.85,,1075.46
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - UIS State-Only,460.07,,482.27
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,LTC - UIS State-Only,1022.85,,1075.46
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - UIS State-Only,460.07,,482.27
1/26-12/26,2026,COHS,Mariposa,Kaiser Permanente,Kaiser Permanente,WCM - UIS State-Only,2125.65,,2241.65
1/26-12/26,2026,COHS,Sutter,Kaiser Permanente,Kaiser Permanente,Child - SIS,134.82,,145.52
1/26-12/26,2026,COHS,Sutter,Kaiser Permanente,Kaiser Permanente,Adult - SIS,326.33,,347.15
1/26-12/26,2026,COHS,Sutter,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - SIS,408.31,,433.42
1/26-12/26,2026,COHS,Sutter,Kaiser Permanente,Kaiser Permanente,SPD - SIS,988.45,,1041.55
1/26-12/26,2026,COHS,Sutter,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - SIS,460.57,,482.84
1/26-12/26,2026,COHS,Sutter,Kaiser Permanente,Kaiser Permanente,LTC - SIS,988.45,,1041.55
1/26-12/26,2026,COHS,Sutter,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - SIS,460.57,,482.84
1/26-12/26,2026,COHS,Sutter,Kaiser Permanente,Kaiser Permanente,WCM - SIS,2105.61,,2223.48
