Rating Period,Calendar Year,Model,County,Health Plan,Brand,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,Adult,266.93,274.63,282.7
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,Adult Expansion,274.44,282.01,289.93
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,SPD,654.61,671.64,689.4
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,SPD Dual,130.71,135.25,140.02
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,Maternity,9776.26,10075.81,10386.67
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,California Health and Wellness,Health Homes Non-Dual,307.89,312.45,327.12
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,California Health and Wellness,Health Homes Dual,78.66,81.25,84.08
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Molina Healthcare,Health Homes Non-Dual,337.92,342.61,359.37
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Molina Healthcare,Health Homes Dual,80.87,83.48,86.32
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Molina Healthcare,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Molina Healthcare,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Alpine,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Alpine,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Colusa,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Colusa,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,El Dorado,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,El Dorado,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Glenn,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Glenn,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Mariposa,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Mariposa,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Nevada,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Nevada,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Placer,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Placer,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Plumas,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Plumas,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Sierra,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Sierra,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Sutter,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Sutter,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Tehama,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Tehama,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Yuba,Anthem Blue Cross,Anthem Blue Cross,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Yuba,Anthem Blue Cross,Anthem Blue Cross,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Alpine,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Alpine,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Amador,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Amador,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Butte,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Butte,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Calaveras,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Calaveras,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Colusa,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Colusa,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,El Dorado,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,El Dorado,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Glenn,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Glenn,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Inyo,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Inyo,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Mariposa,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Mariposa,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Mono,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Mono,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Nevada,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Nevada,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Placer,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Placer,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Plumas,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Plumas,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Sierra,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Sierra,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Sutter,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Sutter,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Tehama,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Tehama,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Tuolumne,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Tuolumne,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Yuba,CA Health & Wellness,California Health and Wellness,Hep C 340B,1722.85,1722.85,1759.31
1/21-12/21,2021,Regional,Yuba,CA Health & Wellness,California Health and Wellness,Hep C Non-340B,2184.11,2184.11,2285.16
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Molina Healthcare,Behavioral Health Treatment 0-6,2651.19,2725.73,2802.96
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Molina Healthcare,Behavioral Health Treatment 7-20,1975.39,2030.93,2088.47
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2019.15,2075.92,2134.74
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1821.42,1872.63,1925.69
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3007.63,3092.2,3179.81
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2002.3,2058.6,2116.93
1/21-12/21,2021,Regional,Alpine,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Alpine,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Colusa,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Colusa,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,El Dorado,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,El Dorado,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Glenn,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Glenn,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Mariposa,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Mariposa,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Nevada,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Nevada,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Placer,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Placer,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Plumas,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Plumas,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Sierra,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Sierra,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Sutter,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Sutter,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Tehama,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Tehama,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Yuba,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 0-6,3584.1,3684.87,3789.28
1/21-12/21,2021,Regional,Yuba,Anthem Blue Cross,Anthem Blue Cross,Behavioral Health Treatment 7-20,2292.82,2357.28,2424.08
1/21-12/21,2021,Regional,Alpine,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Alpine,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Amador,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Amador,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Butte,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Butte,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Calaveras,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Calaveras,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Colusa,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Colusa,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,El Dorado,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,El Dorado,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Glenn,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Glenn,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Inyo,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Inyo,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Mariposa,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Mariposa,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Mono,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Mono,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Nevada,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Nevada,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Placer,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Placer,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Plumas,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Plumas,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Sierra,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Sierra,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Sutter,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Sutter,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Tehama,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Tehama,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Tuolumne,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Tuolumne,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
1/21-12/21,2021,Regional,Yuba,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 0-6,2304.24,2369.03,2436.16
1/21-12/21,2021,Regional,Yuba,CA Health & Wellness,California Health and Wellness,Behavioral Health Treatment 7-20,1650.61,1697.02,1745.11
