ccn,with_CC,with_MCC,without_CC,total_cc_discharges,pct_without_CC,pct_with_CC,pct_with_MCC
250034,575,2356,104,3035,3.42668863261944,18.945634266886326,77.62767710049422
250036,0,40,0,40,0.0,0.0,100.0
250038,12,91,0,103,0.0,11.650485436893204,88.3495145631068
250040,407,1125,146,1678,8.700834326579262,24.25506555423123,67.04410011918951
250042,0,21,0,21,0.0,0.0,100.0
250043,27,36,0,63,0.0,42.857142857142854,57.14285714285714
250044,0,109,0,109,0.0,0.0,100.0
250048,1152,2610,273,4035,6.765799256505576,28.550185873605948,64.68401486988847
250050,64,134,0,198,0.0,32.323232323232325,67.67676767676768
250057,40,281,0,321,0.0,12.461059190031152,87.53894080996885
250058,197,494,61,752,8.111702127659575,26.1968085106383,65.69148936170212
250061,0,0,15,15,100.0,0.0,0.0
250067,0,94,0,94,0.0,0.0,100.0
250069,132,390,12,534,2.247191011235955,24.719101123595504,73.03370786516854
250072,13,77,0,90,0.0,14.444444444444443,85.55555555555556
250077,31,39,0,70,0.0,44.285714285714285,55.714285714285715
250078,913,2841,214,3968,5.393145161290323,23.009072580645164,71.59778225806451
250082,84,279,0,363,0.0,23.140495867768596,76.85950413223141
250084,36,247,0,283,0.0,12.7208480565371,87.27915194346289
250085,0,71,0,71,0.0,0.0,100.0
250093,43,271,0,314,0.0,13.694267515923567,86.30573248407643
250094,169,446,15,630,2.380952380952381,26.825396825396826,70.7936507936508
250095,18,23,0,41,0.0,43.90243902439025,56.09756097560976
250096,14,68,0,82,0.0,17.073170731707318,82.92682926829268
250097,129,477,0,606,0.0,21.287128712871286,78.71287128712872
250099,0,29,0,29,0.0,0.0,100.0
250100,286,1244,70,1600,4.375,17.875,77.75
250102,888,2660,220,3768,5.83864118895966,23.56687898089172,70.59447983014861
250104,349,931,11,1291,0.8520526723470179,27.033307513555382,72.1146398140976
250117,0,122,0,122,0.0,0.0,100.0
250123,25,197,0,222,0.0,11.26126126126126,88.73873873873875
250124,0,35,0,35,0.0,0.0,100.0
250138,111,187,84,382,21.98952879581152,29.05759162303665,48.952879581151834
250141,590,2321,31,2942,1.053704962610469,20.054384772263766,78.89191026512576
250162,0,37,0,37,0.0,0.0,100.0
250167,57,539,0,596,0.0,9.563758389261745,90.43624161073825
250168,0,199,0,199,0.0,0.0,100.0
260001,379,937,17,1333,1.275318829707427,28.432108027006752,70.29257314328582
260005,154,490,13,657,1.97869101978691,23.43987823439878,74.5814307458143
260006,783,2121,88,2992,2.941176470588235,26.169786096256686,70.88903743315508
260009,118,298,0,416,0.0,28.365384615384613,71.63461538461539
260011,124,292,40,456,8.771929824561402,27.192982456140353,64.03508771929825
260017,197,606,0,803,0.0,24.533001245330013,75.46699875466999
260020,1086,2787,93,3966,2.344931921331316,27.382753403933435,70.27231467473524
260022,29,241,0,270,0.0,10.74074074074074,89.25925925925927
260023,275,882,11,1168,0.9417808219178082,23.544520547945204,75.51369863013699
260024,0,62,0,62,0.0,0.0,100.0
260025,127,700,14,841,1.6646848989298455,15.101070154577883,83.23424494649228
260027,267,699,16,982,1.6293279022403258,27.189409368635438,71.18126272912424
260032,2560,4456,444,7460,5.951742627345844,34.316353887399465,59.73190348525469
260034,0,19,0,19,0.0,0.0,100.0
260040,1204,2165,254,3623,7.010764559757107,33.23212807065967,59.75710736958322
260047,197,286,51,534,9.550561797752808,36.89138576779026,53.558052434456926
260048,0,131,0,131,0.0,0.0,100.0
260050,0,119,0,119,0.0,0.0,100.0
260052,172,479,0,651,0.0,26.42089093701997,73.57910906298002
260057,87,88,0,175,0.0,49.714285714285715,50.28571428571429
260059,12,120,0,132,0.0,9.090909090909092,90.9090909090909
260062,258,470,47,775,6.064516129032258,33.29032258064516,60.64516129032258
260065,925,2137,258,3320,7.771084337349397,27.86144578313253,64.36746987951807
260068,593,1660,280,2533,11.054086063955785,23.410975128306355,65.53493880773786
260070,13,0,0,13,0.0,100.0,0.0
260074,0,103,0,103,0.0,0.0,100.0
260077,1054,2228,56,3338,1.6776512881965249,31.57579388855602,66.74655482324745
260078,98,319,0,417,0.0,23.501199040767386,76.49880095923261
260081,232,887,12,1131,1.0610079575596816,20.51282051282051,78.42617152961981
260085,42,514,0,556,0.0,7.553956834532374,92.44604316546763
260091,213,681,0,894,0.0,23.825503355704697,76.1744966442953
260094,173,437,26,636,4.088050314465408,27.20125786163522,68.71069182389937
260095,411,1182,14,1607,0.8711885500933417,25.57560672059739,73.55320472930927
260096,813,1922,193,2928,6.591530054644809,27.76639344262295,65.64207650273224
260097,0,139,0,139,0.0,0.0,100.0
260102,0,36,0,36,0.0,0.0,100.0
260104,287,1187,28,1502,1.8641810918774968,19.10785619174434,79.02796271637817
260105,324,1080,13,1417,0.9174311926605505,22.865208186309104,76.21736062103035
260108,1154,2085,185,3424,5.40303738317757,33.703271028037385,60.893691588785046
260110,264,562,49,875,5.6000000000000005,30.17142857142857,64.22857142857143
260113,82,192,0,274,0.0,29.927007299270077,70.07299270072993
260119,260,973,0,1233,0.0,21.086780210867804,78.9132197891322
260137,623,950,227,1800,12.611111111111112,34.61111111111111,52.77777777777778
260138,858,1588,157,2603,6.0315021129466,32.96196696119862,61.00653092585478
260141,1021,1452,108,2581,4.184424641611778,39.55831073227431,56.25726462611391
260142,33,40,0,73,0.0,45.20547945205479,54.794520547945204
260160,0,84,0,84,0.0,0.0,100.0
260162,166,140,64,370,17.2972972972973,44.86486486486487,37.83783783783784
260163,81,502,0,583,0.0,13.893653516295027,86.10634648370498
260175,0,146,0,146,0.0,0.0,100.0
260176,0,35,16,51,31.372549019607842,0.0,68.62745098039215
260177,338,475,111,924,12.012987012987013,36.58008658008658,51.40692640692641
260179,740,1984,166,2890,5.743944636678201,25.60553633217993,68.65051903114187
260180,197,1053,0,1250,0.0,15.76,84.24000000000001
260183,312,921,144,1377,10.457516339869281,22.657952069716774,66.88453159041394
260186,175,455,33,663,4.97737556561086,26.395173453996986,68.62745098039215
260190,112,417,0,529,0.0,21.17202268431002,78.82797731568998
260191,228,707,0,935,0.0,24.385026737967912,75.61497326203208
260193,0,284,0,284,0.0,0.0,100.0
260195,28,108,0,136,0.0,20.588235294117645,79.41176470588235
260200,356,868,11,1235,0.8906882591093117,28.825910931174086,70.2834008097166
260214,59,242,0,301,0.0,19.601328903654487,80.39867109634552
260216,764,1244,187,2195,8.519362186788156,34.806378132118446,56.674259681093396
260219,54,186,0,240,0.0,22.5,77.5
270003,219,481,23,723,3.18118948824343,30.29045643153527,66.52835408022129
270004,774,1606,231,2611,8.847184986595174,29.643814630409803,61.50900038299502
270012,322,778,54,1154,4.679376083188909,27.902946273830153,67.41767764298093
270014,455,1153,157,1765,8.895184135977336,25.77903682719547,65.32577903682719
270017,45,308,0,353,0.0,12.747875354107649,87.25212464589235
270023,56,217,11,284,3.873239436619718,19.718309859154928,76.40845070422534
270032,0,74,0,74,0.0,0.0,100.0
270049,368,1154,163,1685,9.67359050445104,21.839762611275965,68.486646884273
270051,307,759,46,1112,4.136690647482014,27.60791366906475,68.25539568345323
270057,196,520,52,768,6.770833333333333,25.520833333333332,67.70833333333334
270086,0,87,55,142,38.732394366197184,0.0,61.267605633802816
280003,2004,3700,468,6172,7.582631237848347,32.469215813350615,59.94815294880104
280009,157,642,18,817,2.203182374541004,19.216646266829866,78.58017135862913
280013,1427,2248,151,3826,3.9466806063774174,37.2974385781495,58.755880815473084
280020,121,577,23,721,3.19001386962552,16.78224687933426,80.02773925104022
280023,54,447,0,501,0.0,10.778443113772456,89.22155688622755
280032,72,209,0,281,0.0,25.622775800711743,74.37722419928826
280040,1130,1616,238,2984,7.975871313672922,37.86863270777479,54.15549597855228
280060,394,1304,0,1698,0.0,23.2037691401649,76.7962308598351
280061,159,513,0,672,0.0,23.660714285714285,76.33928571428571
280065,272,646,12,930,1.2903225806451613,29.24731182795699,69.46236559139784
280077,85,228,0,313,0.0,27.15654952076677,72.84345047923323
280081,80,493,0,573,0.0,13.961605584642234,86.03839441535777
280105,0,116,0,116,0.0,0.0,100.0
280111,66,103,0,169,0.0,39.053254437869825,60.946745562130175
280125,144,589,11,744,1.478494623655914,19.35483870967742,79.16666666666666
280128,97,270,55,422,13.033175355450238,22.985781990521325,63.98104265402843
280129,11,0,27,38,71.05263157894737,28.947368421052634,0.0
280130,217,960,0,1177,0.0,18.436703483432456,81.56329651656755
280131,13,0,44,57,77.19298245614034,22.807017543859647,0.0
280132,383,483,59,925,6.378378378378378,41.4054054054054,52.21621621621622
280133,83,0,95,178,53.37078651685393,46.62921348314607,0.0
280134,148,449,19,616,3.0844155844155843,24.025974025974026,72.8896103896104
280139,31,191,0,222,0.0,13.963963963963963,86.03603603603604
290001,1548,3767,400,5715,6.99912510936133,27.086614173228345,65.91426071741033
290003,795,2488,51,3334,1.5296940611877625,23.84523095380924,74.62507498500301
290005,12,258,13,283,4.593639575971731,4.240282685512367,91.16607773851591
290007,399,748,19,1166,1.6295025728987993,34.21955403087479,64.15094339622641
290008,12,251,0,263,0.0,4.562737642585551,95.43726235741445
290009,65,1041,12,1118,1.073345259391771,5.813953488372093,93.11270125223614
290019,355,1356,102,1813,5.626034197462769,19.580805295091007,74.79316050744622
290021,277,801,12,1090,1.1009174311926606,25.412844036697248,73.4862385321101
290022,0,16,0,16,0.0,0.0,100.0
290032,44,399,44,487,9.034907597535934,9.034907597535934,81.93018480492813
290039,771,2554,111,3436,3.2305005820721764,22.438882421420256,74.33061699650757
290041,389,1201,48,1638,2.93040293040293,23.748473748473746,73.32112332112331
290045,648,2559,110,3317,3.316249623153452,19.53572505275852,77.14802532408804
290046,262,1110,15,1387,1.0814708002883922,18.889689978370583,80.02883922134102
290047,350,1043,56,1449,3.864734299516908,24.154589371980677,71.98067632850241
290049,158,442,42,642,6.5420560747663545,24.610591900311526,68.84735202492212
290053,145,511,29,685,4.233576642335766,21.16788321167883,74.59854014598541
290054,326,1199,27,1552,1.7396907216494846,21.00515463917526,77.25515463917526
290057,384,1373,56,1813,3.088803088803089,21.180364037506894,75.73083287369002
290058,0,12,0,12,0.0,0.0,100.0
290061,34,158,0,192,0.0,17.708333333333336,82.29166666666666
300001,564,1256,235,2055,11.435523114355231,27.44525547445256,61.119221411192214
300003,1184,2352,199,3735,5.327978580990629,31.700133868808567,62.9718875502008
300005,59,569,0,628,0.0,9.394904458598727,90.60509554140127
300011,193,648,0,841,0.0,22.94887039239001,77.05112960761
300012,446,1138,30,1614,1.858736059479554,27.63320941759603,70.50805452292441
300014,0,100,0,100,0.0,0.0,100.0
300017,81,516,14,611,2.2913256955810146,13.2569558101473,84.45171849427169
300018,460,1207,71,1738,4.085155350978136,26.46720368239356,69.44764096662831
300019,78,528,0,606,0.0,12.871287128712872,87.12871287128714
300020,265,894,70,1229,5.695687550854353,21.562245728234338,72.74206672091131
300023,222,678,31,931,3.329752953813104,23.8453276047261,72.8249194414608
300029,431,1058,116,1605,7.2274143302180685,26.853582554517136,65.9190031152648
300034,582,1419,103,2104,4.895437262357414,27.661596958174904,67.44296577946768
310001,1562,4249,131,5942,2.2046449007068327,26.28744530461124,71.50790979468192
310002,51,589,0,640,0.0,7.968749999999999,92.03125
310003,72,612,0,684,0.0,10.526315789473683,89.47368421052632
310005,264,1195,25,1484,1.6846361185983827,17.78975741239892,80.5256064690027
310006,39,405,0,444,0.0,8.783783783783784,91.21621621621621
310008,518,1205,63,1786,3.5274356103023514,29.003359462486,67.46920492721165
310009,251,750,35,1036,3.3783783783783785,24.227799227799228,72.39382239382239
310010,782,1767,133,2682,4.958985831469053,29.157345264727812,65.88366890380313
310011,440,947,33,1420,2.323943661971831,30.985915492957744,66.69014084507042
310012,1464,2986,273,4723,5.780224433622697,30.997247512174464,63.22252805420284
310014,1133,2190,163,3486,4.675846242111302,32.50143430866322,62.822719449225474
310015,2699,4856,564,8119,6.946668308905038,33.24301022293386,59.8103214681611
310016,0,161,0,161,0.0,0.0,100.0
310017,538,1549,31,2118,1.4636449480642115,25.401322001888577,73.13503305004721
310019,439,1525,21,1985,1.057934508816121,22.115869017632242,76.82619647355163
310022,1931,2966,477,5374,8.876069966505398,35.932266468180124,55.19166356531448
310024,75,700,0,775,0.0,9.67741935483871,90.32258064516128
310025,130,367,0,497,0.0,26.156941649899395,73.8430583501006
310027,49,397,0,446,0.0,10.986547085201794,89.01345291479821
310028,474,1251,31,1756,1.765375854214123,26.993166287015946,71.24145785876993
310029,466,1356,47,1869,2.514713750668807,24.933119315141784,72.55216693418942
310031,137,459,52,648,8.024691358024691,21.141975308641975,70.83333333333334
310032,567,1821,43,2431,1.7688194158782395,23.32373508844097,74.90744549568079
310034,546,1766,25,2337,1.069747539580659,23.36328626444159,75.56696619597774
310038,1264,2988,217,4469,4.855672409935108,28.28373237860819,66.8605952114567
310039,354,1269,29,1652,1.7554479418886197,21.428571428571427,76.81598062953995
310040,0,116,0,116,0.0,0.0,100.0
310041,1410,3672,411,5493,7.482250136537412,25.66903331512835,66.84871654833424
310044,247,724,42,1013,4.146100691016782,24.383020730503453,71.47087857847977
310045,557,1572,167,2296,7.2735191637630665,24.2595818815331,68.46689895470384
310047,468,915,45,1428,3.1512605042016806,32.773109243697476,64.07563025210085
310048,686,1777,52,2515,2.067594433399602,27.27634194831014,70.65606361829026
310050,329,1430,11,1770,0.6214689265536724,18.587570621468927,80.7909604519774
310051,1013,2495,141,3649,3.864072348588654,27.761030419292958,68.37489723211839
310052,1059,3193,129,4381,2.944533211595526,24.17256334170281,72.88290344670166
310054,380,1085,19,1484,1.280323450134771,25.60646900269542,73.11320754716981
310057,635,1225,119,1979,6.013137948458818,32.08691258211218,61.899949469429004
310058,12,26,0,38,0.0,31.57894736842105,68.42105263157895
310060,218,597,0,815,0.0,26.748466257668714,73.25153374233129
310061,131,345,0,476,0.0,27.521008403361346,72.47899159663865
310064,1067,2671,221,3959,5.582217731750442,26.951250315736296,67.46653195251326
310069,610,1947,81,2638,3.0705079605761942,23.12357846853677,73.80591357088704
310070,277,780,28,1085,2.5806451612903225,25.52995391705069,71.88940092165899
310073,1569,4346,325,6240,5.208333333333334,25.14423076923077,69.6474358974359
310074,160,613,12,785,1.5286624203821657,20.382165605095544,78.0891719745223
310075,326,672,121,1119,10.813226094727435,29.1331546023235,60.05361930294906
310076,951,2486,219,3656,5.9901531728665205,26.01203501094092,67.99781181619255
310083,0,110,0,110,0.0,0.0,100.0
310084,138,668,0,806,0.0,17.121588089330025,82.87841191066998
310086,1269,3978,208,5455,3.81301558203483,23.26306141154904,72.92392300641613
310091,0,169,0,169,0.0,0.0,100.0
310092,184,518,11,713,1.5427769985974753,25.806451612903224,72.65077138849931
310096,14,252,0,266,0.0,5.263157894736842,94.73684210526315
310108,521,2679,70,3270,2.1406727828746175,15.932721712538225,81.92660550458716
310110,252,948,25,1225,2.0408163265306123,20.57142857142857,77.38775510204081
310111,766,1892,60,2718,2.207505518763797,28.182487122884474,69.61000735835174
310112,321,1256,43,1620,2.6543209876543212,19.814814814814817,77.53086419753087
310113,544,1488,71,2103,3.3761293390394673,25.867807893485494,70.75606276747504
310115,238,558,12,808,1.4851485148514851,29.455445544554454,69.05940594059405
310118,13,77,11,101,10.891089108910892,12.871287128712872,76.23762376237624
310119,30,312,0,342,0.0,8.771929824561402,91.22807017543859
310130,132,290,0,422,0.0,31.27962085308057,68.72037914691943
320001,229,968,0,1197,0.0,19.131161236424393,80.8688387635756
320002,355,1425,61,1841,3.3134166214014127,19.28299837045084,77.40358500814774
320003,0,15,0,15,0.0,0.0,100.0
320004,52,218,0,270,0.0,19.25925925925926,80.74074074074075
320005,222,1042,12,1276,0.9404388714733543,17.398119122257054,81.6614420062696
320006,46,372,0,418,0.0,11.004784688995215,88.99521531100478
320009,312,1013,88,1413,6.227883934890304,22.080679405520172,71.69143665958953
320011,0,70,0,70,0.0,0.0,100.0
320017,26,124,0,150,0.0,17.333333333333336,82.66666666666667
320018,182,503,44,729,6.035665294924554,24.96570644718793,68.99862825788752
320021,916,3318,193,4427,4.35961147503953,20.69121301106844,74.94917551389203
320022,13,185,0,198,0.0,6.565656565656567,93.43434343434343
320030,0,19,0,19,0.0,0.0,100.0
320033,0,43,0,43,0.0,0.0,100.0
320038,0,46,0,46,0.0,0.0,100.0
320059,11,67,0,78,0.0,14.102564102564102,85.8974358974359
320061,67,45,14,126,11.11111111111111,53.17460317460318,35.714285714285715
320063,24,237,0,261,0.0,9.195402298850574,90.80459770114942
320065,0,88,0,88,0.0,0.0,100.0
320074,0,162,0,162,0.0,0.0,100.0
320085,169,620,11,800,1.375,21.125,77.5
320086,0,27,0,27,0.0,0.0,100.0
320089,30,197,0,227,0.0,13.215859030837004,86.78414096916299
320090,0,80,0,80,0.0,0.0,100.0
320091,23,188,0,211,0.0,10.90047393364929,89.0995260663507
330005,1091,2699,223,4013,5.556939945178171,27.186643408921007,67.25641664590081
330006,0,115,0,115,0.0,0.0,100.0
330008,14,82,0,96,0.0,14.583333333333334,85.41666666666666
330009,72,434,0,506,0.0,14.229249011857709,85.7707509881423
330011,238,568,0,806,0.0,29.528535980148884,70.47146401985111
330013,1178,2925,313,4416,7.087862318840579,26.67572463768116,66.23641304347827
330014,155,558,24,737,3.2564450474898234,21.031207598371775,75.7123473541384
330019,414,1159,33,1606,2.054794520547945,25.77833125778331,72.16687422166873
330023,960,3229,94,4283,2.194723324772356,22.414195657249593,75.39108101797805
330024,1678,4755,258,6691,3.855925870572411,25.078463607831413,71.06561052159618
330027,176,467,23,666,3.453453453453453,26.426426426426424,70.12012012012012
330028,150,633,0,783,0.0,19.157088122605366,80.84291187739464
330030,76,205,0,281,0.0,27.046263345195733,72.95373665480427
330033,0,127,0,127,0.0,0.0,100.0
330043,600,2471,70,3141,2.2285896211397644,19.10219675262655,78.66921362623368
330044,371,984,57,1412,4.0368271954674215,26.274787535410766,69.68838526912181
330045,799,3526,84,4409,1.9051939215241551,18.12202313449762,79.97278294397823
330046,807,2618,220,3645,6.035665294924554,22.13991769547325,71.82441700960219
330047,93,275,0,368,0.0,25.271739130434785,74.72826086956522
330049,163,566,11,740,1.4864864864864866,22.027027027027028,76.48648648648648
330055,693,2634,44,3371,1.3052506674577276,20.55769801245921,78.13705132008306
330056,75,542,0,617,0.0,12.155591572123177,87.84440842787681
330057,860,2293,216,3369,6.411398040961709,25.526862570495695,68.06173938854259
330058,34,234,0,268,0.0,12.686567164179104,87.31343283582089
330059,1724,4682,115,6521,1.7635332004293818,26.43766293513265,71.79880386443797
330065,11,17,26,54,48.148148148148145,20.37037037037037,31.48148148148148
330073,54,288,0,342,0.0,15.789473684210526,84.21052631578947
330074,37,269,0,306,0.0,12.091503267973856,87.90849673202614
330078,84,267,0,351,0.0,23.931623931623932,76.06837606837607
330079,23,45,0,68,0.0,33.82352941176471,66.17647058823529
330080,0,247,0,247,0.0,0.0,100.0
330084,26,28,0,54,0.0,48.148148148148145,51.85185185185185
330085,26,201,0,227,0.0,11.45374449339207,88.54625550660793
330086,0,30,0,30,0.0,0.0,100.0
330090,155,423,29,607,4.7775947281713345,25.53542009884679,69.68698517298188
330094,100,303,0,403,0.0,24.81389578163772,75.18610421836229
330096,0,202,0,202,0.0,0.0,100.0
330101,5629,13131,1220,19980,6.106106106106106,28.173173173173172,65.72072072072072
330102,151,276,22,449,4.8997772828507795,33.630289532293986,61.46993318485523
330103,82,634,0,716,0.0,11.452513966480447,88.54748603351955
330104,347,1374,29,1750,1.657142857142857,19.82857142857143,78.51428571428572
330106,2230,5894,470,8594,5.468931812892716,25.948336048405864,68.58273213870142
330107,602,1434,117,2153,5.4342777519739895,27.960984672549934,66.60473757547608
330111,20,0,0,20,0.0,100.0,0.0
330115,15,148,14,177,7.909604519774012,8.47457627118644,83.61581920903954
330119,649,1882,121,2652,4.562594268476621,24.47209653092006,70.96530920060331
330125,420,1200,54,1674,3.225806451612903,25.089605734767023,71.68458781362007
330126,1110,2848,192,4150,4.626506024096385,26.746987951807228,68.62650602409639
330127,241,960,0,1201,0.0,20.06661115736886,79.93338884263113
330128,131,599,0,730,0.0,17.945205479452056,82.05479452054794
330135,35,291,0,326,0.0,10.736196319018406,89.2638036809816
330136,347,846,33,1226,2.691680261011419,28.30342577487765,69.00489396411092
330140,520,1569,166,2255,7.361419068736142,23.059866962305986,69.57871396895787
330141,359,1714,0,2073,0.0,17.317896767969128,82.68210323203087
330151,0,102,0,102,0.0,0.0,100.0
330153,222,927,18,1167,1.5424164524421593,19.02313624678663,79.43444730077121
330157,132,389,0,521,0.0,25.335892514395393,74.6641074856046
330158,591,1581,163,2335,6.980728051391863,25.31049250535332,67.70877944325481
330160,1155,3631,176,4962,3.5469568722289404,23.276904474002418,73.17613865376865
330162,255,917,56,1228,4.5602605863192185,20.765472312703583,74.6742671009772
330164,297,879,12,1188,1.0101010101010102,25.0,73.98989898989899
330169,616,2302,92,3010,3.0564784053156147,20.46511627906977,76.47840531561462
330175,47,334,0,381,0.0,12.335958005249344,87.66404199475065
330180,194,1038,13,1245,1.0441767068273093,15.582329317269075,83.37349397590361
330181,170,658,14,842,1.66270783847981,20.19002375296912,78.14726840855107
330182,2016,3674,575,6265,9.177972865123703,32.17877094972067,58.64325618515562
330184,164,523,0,687,0.0,23.871906841339154,76.12809315866085
330185,552,1834,75,2461,3.04754164973588,22.429906542056074,74.52255180820805
330188,39,131,0,170,0.0,22.941176470588236,77.05882352941177
330191,374,702,38,1114,3.4111310592459607,33.572710951526034,63.016157989228006
330193,80,722,0,802,0.0,9.975062344139651,90.02493765586036
330194,897,3050,82,4029,2.0352444775378506,22.263588979895758,75.70116654256638
330195,1736,5221,462,7419,6.227254346947028,23.399379970346406,70.37336568270656
330196,281,1448,13,1742,0.7462686567164178,16.130884041331804,83.12284730195178
330197,156,348,0,504,0.0,30.952380952380953,69.04761904761905
330198,721,3120,47,3888,1.2088477366255144,18.544238683127574,80.24691358024691
330199,0,61,0,61,0.0,0.0,100.0
330202,86,574,14,674,2.0771513353115725,12.759643916913946,85.16320474777447
330203,598,1107,157,1862,8.431793770139635,32.11600429645542,59.452201933404936
330204,150,413,0,563,0.0,26.642984014209592,73.35701598579041
330205,43,198,0,241,0.0,17.842323651452283,82.15767634854771
330208,214,813,18,1045,1.7224880382775118,20.47846889952153,77.79904306220095
330211,34,152,0,186,0.0,18.27956989247312,81.72043010752688
330214,5196,12483,836,18515,4.51525789900081,28.06373210910073,67.42100999189846
330215,16,218,0,234,0.0,6.837606837606838,93.16239316239316
330218,30,315,0,345,0.0,8.695652173913043,91.30434782608695
330219,317,369,59,745,7.919463087248323,42.5503355704698,49.53020134228188
330221,39,361,0,400,0.0,9.75,90.25
330222,259,778,31,1068,2.902621722846442,24.250936329588015,72.84644194756554
330223,19,128,0,147,0.0,12.925170068027212,87.07482993197279
330224,318,650,45,1013,4.4422507403751235,31.391905231984207,64.16584402764067
330226,345,831,33,1209,2.729528535980149,28.53598014888337,68.73449131513648
330229,13,82,0,95,0.0,13.684210526315791,86.31578947368422
330231,31,458,0,489,0.0,6.339468302658487,93.66053169734151
330233,189,875,0,1064,0.0,17.763157894736842,82.23684210526315
330234,853,1854,167,2874,5.8107167710508,29.67988865692415,64.50939457202504
330235,141,535,0,676,0.0,20.857988165680474,79.14201183431953
330238,0,118,0,118,0.0,0.0,100.0
330239,64,399,0,463,0.0,13.822894168466524,86.17710583153347
330240,27,274,0,301,0.0,8.970099667774086,91.0299003322259
330241,960,1868,164,2992,5.481283422459892,32.0855614973262,62.43315508021391
330245,213,610,40,863,4.634994206257242,24.681344148319813,70.68366164542294
330246,170,488,11,669,1.6442451420029895,25.411061285500747,72.94469357249626
330250,303,936,75,1314,5.707762557077626,23.059360730593607,71.23287671232876
330259,244,885,0,1129,0.0,21.612046058458816,78.38795394154118
330261,253,879,0,1132,0.0,22.34982332155477,77.65017667844522
330264,322,949,0,1271,0.0,25.334382376081827,74.66561762391818
330265,0,62,0,62,0.0,0.0,100.0
330267,363,1033,13,1409,0.9226401703335699,25.762952448545068,73.31440738112136
330270,708,78,599,1385,43.249097472924184,51.11913357400722,5.631768953068592
330273,84,519,0,603,0.0,13.930348258706468,86.06965174129353
330276,0,206,0,206,0.0,0.0,100.0
330277,57,324,0,381,0.0,14.960629921259844,85.03937007874016
330279,473,1087,68,1628,4.176904176904177,29.054054054054053,66.76904176904176
330285,854,1860,88,2802,3.140613847251963,30.47822983583155,66.38115631691649
330286,1151,2409,319,3879,8.223769012632122,29.672596029904614,62.103634957463264
330304,1052,3475,76,4603,1.6510971105800565,22.854660004344993,75.49424288507495
330307,108,355,16,479,3.3402922755741122,22.546972860125262,74.11273486430062
330331,451,1529,54,2034,2.6548672566371683,22.173058013765978,75.17207472959684
330332,405,962,85,1452,5.853994490358127,27.892561983471076,66.2534435261708
330350,65,301,0,366,0.0,17.759562841530055,82.24043715846994
330386,33,373,0,406,0.0,8.12807881773399,91.87192118226602
330393,2545,5137,648,8330,7.7791116446578625,30.552220888355343,61.66866746698679
330394,369,1241,25,1635,1.529051987767584,22.568807339449542,75.90214067278286
330395,219,733,29,981,2.9561671763506627,22.32415902140673,74.71967380224261
330396,0,151,0,151,0.0,0.0,100.0
330399,0,171,0,171,0.0,0.0,100.0
330401,571,1472,43,2086,2.0613614573346117,27.37296260786194,70.56567593480345
330406,0,0,49,49,100.0,0.0,0.0
340001,831,2228,105,3164,3.3185840707964607,26.264222503160557,70.41719342604299
340002,2097,4088,578,6763,8.546503031199173,31.00694957858938,60.44654739021145
340003,76,366,25,467,5.353319057815846,16.274089935760173,78.37259100642399
340004,255,684,25,964,2.5933609958506225,26.45228215767635,70.95435684647303
340008,90,445,0,535,0.0,16.822429906542055,83.17757009345794
340010,385,916,33,1334,2.47376311844078,28.860569715142432,68.66566716641678
340013,71,234,0,305,0.0,23.278688524590162,76.72131147540983
340014,1237,2903,234,4374,5.349794238683128,28.280749885688156,66.36945587562872
340015,150,579,12,741,1.6194331983805668,20.242914979757085,78.13765182186235
340016,28,243,0,271,0.0,10.33210332103321,89.66789667896678
340017,479,562,93,1134,8.201058201058201,42.239858906525576,49.55908289241622
340020,62,236,0,298,0.0,20.80536912751678,79.19463087248322
340021,335,934,39,1308,2.981651376146789,25.611620795107033,71.40672782874617
340023,99,352,11,462,2.380952380952381,21.428571428571427,76.19047619047619
340024,23,187,0,210,0.0,10.952380952380953,89.04761904761904
340027,131,629,0,760,0.0,17.236842105263158,82.76315789473684
340028,913,2264,92,3269,2.81431630468033,27.92903028449067,69.25665341082899
340030,1796,3164,439,5399,8.1311353954436,33.265419522133726,58.60344508242267
340032,784,1707,92,2583,3.561749903213318,30.35230352303523,66.08594657375146
340039,230,570,0,800,0.0,28.749999999999996,71.25
340040,2033,4196,362,6591,5.492338036716735,30.845091791837355,63.66257017144591
340041,39,206,0,245,0.0,15.918367346938775,84.08163265306122
340042,83,505,0,588,0.0,14.1156462585034,85.8843537414966
340047,1387,1955,197,3539,5.566544221531506,39.191862107940096,55.2415936705284
340049,0,0,36,36,100.0,0.0,0.0
340050,179,645,0,824,0.0,21.723300970873787,78.27669902912622
340051,140,325,24,489,4.9079754601226995,28.629856850715747,66.46216768916156
340053,669,1147,142,1958,7.252298263534218,34.16751787538305,58.58018386108274
340060,0,46,0,46,0.0,0.0,100.0
340061,1184,2142,162,3488,4.644495412844036,33.94495412844037,61.4105504587156
340064,117,239,0,356,0.0,32.86516853932584,67.13483146067416
340068,30,200,0,230,0.0,13.043478260869565,86.95652173913044
340069,1159,2053,376,3588,10.479375696767,32.30211817168339,57.21850613154961
340070,174,738,24,936,2.564102564102564,18.58974358974359,78.84615384615384
340071,68,366,0,434,0.0,15.668202764976957,84.33179723502305
340073,448,860,222,1530,14.50980392156863,29.28104575163399,56.209150326797385
