Rating Period ,Calendar Year,Model,County,Health Plan,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/26-12/26,2026,COHS,Orange,CalOptima,ACA Optional Expansion - UIS State-Only,$383.20 ,-,$405.68 
1/26-12/26,2026,COHS,Orange,CalOptima,SPD - UIS State-Only,$867.46 ,-,$912.35 
1/26-12/26,2026,COHS,Orange,CalOptima,SPD/Full-Dual - UIS State-Only,$527.86 ,-,$551.52 
1/26-12/26,2026,COHS,Orange,CalOptima,LTC - UIS State-Only,$867.46 ,-,$912.35 
1/26-12/26,2026,COHS,Orange,CalOptima,LTC/Full-Dual - UIS State-Only,$527.86 ,-,$551.52 
1/26-12/26,2026,COHS,Orange,CalOptima,WCM - UIS State-Only,"$1,677.70 ",,"$1,769.98 "
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,Child - SIS,$158.99 ,-,$171.43 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,Adult - SIS,$412.97 ,-,$439.18 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,ACA Optional Expansion - SIS,$509.22 ,-,$540.01 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,SPD - SIS,"$1,488.09 ",-,"$1,568.04 "
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,SPD/Full-Dual - SIS,$664.04 ,-,$693.98 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,LTC - SIS,"$1,488.09 ",-,"$1,568.04 "
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,LTC/Full-Dual - SIS,$664.04 ,-,$693.98 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,WCM - SIS,"$2,500.62 ",,"$2,639.93 "
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,Maternity - SIS,"$12,505.95 ",-,"$13,010.52 "
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,Child - UIS Federally Eligible,$37.94 ,-,$41.54 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,Adult - UIS Federally Eligible,$141.00 ,-,$150.17 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$234.71 ,-,$248.96 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,SPD - UIS Federally Eligible,$570.56 ,-,$603.02 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$133.67 ,-,$142.46 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,LTC - UIS Federally Eligible,$570.56 ,-,$603.02 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$133.67 ,-,$142.46 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,WCM - UIS Federally Eligible,$978.82 ,,"$1,033.46 "
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,505.95 ",-,"$13,010.52 "
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,Child - UIS State-Only,$98.23 ,-,$105.88 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,Adult - UIS State-Only,$203.61 ,-,$216.92 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$350.47 ,-,$371.28 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,SPD - UIS State-Only,$864.11 ,-,$909.40 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$453.86 ,-,$474.85 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,LTC - UIS State-Only,$864.11 ,-,$909.40 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$453.86 ,-,$474.85 
1/26-12/26,2026,COHS,Napa,Partnership Health Plan of California,WCM - UIS State-Only,"$2,033.72 ",,"$2,146.18 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,Child - SIS,$170.53 ,-,$183.43 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,Adult - SIS,$461.72 ,-,$490.16 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,ACA Optional Expansion - SIS,$488.22 ,-,$517.78 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,SPD - SIS,"$1,568.06 ",-,"$1,652.28 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,SPD/Full-Dual - SIS,$591.21 ,-,$619.63 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,LTC - SIS,"$1,568.06 ",-,"$1,652.28 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,LTC/Full-Dual - SIS,$591.21 ,-,$619.63 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,WCM - SIS,"$2,663.63 ",,"$2,809.23 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,Maternity - SIS,"$9,200.43 ",-,"$9,573.00 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,Child - UIS Federally Eligible,$42.96 ,-,$46.61 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,Adult - UIS Federally Eligible,$166.63 ,-,$176.92 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,ACA Optional Expansion - UIS Federally Eligible,$208.37 ,-,$220.91 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,SPD - UIS Federally Eligible,$516.10 ,-,$545.17 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,SPD/Full-Dual - UIS Federally Eligible,$113.97 ,-,$121.44 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,LTC - UIS Federally Eligible,$516.10 ,-,$545.17 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,LTC/Full-Dual - UIS Federally Eligible,$113.97 ,-,$121.44 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,WCM - UIS Federally Eligible,"$1,005.77 ",,"$1,061.18 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,Maternity - UIS Federally Eligible,"$9,200.43 ",-,"$9,573.00 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,Child - UIS State-Only,$114.89 ,-,$123.48 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,Adult - UIS State-Only,$268.67 ,-,$285.41 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,ACA Optional Expansion - UIS State-Only,$396.12 ,-,$419.18 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,SPD - UIS State-Only,"$1,022.85 ",-,"$1,075.46 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,SPD/Full-Dual - UIS State-Only,$460.07 ,-,$482.27 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,LTC - UIS State-Only,"$1,022.85 ",-,"$1,075.46 "
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,LTC/Full-Dual - UIS State-Only,$460.07 ,-,$482.27 
1/26-12/26,2026,COHS,Monterey,Central California Alliance for Health,WCM - UIS State-Only,"$2,125.65 ",,"$2,241.65 "
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,Child - SIS,$158.99 ,-,$171.43 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,Adult - SIS,$412.97 ,-,$439.18 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,ACA Optional Expansion - SIS,$509.22 ,-,$540.01 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,SPD - SIS,"$1,488.09 ",-,"$1,568.04 "
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,SPD/Full-Dual - SIS,$664.04 ,-,$693.98 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,LTC - SIS,"$1,488.09 ",-,"$1,568.04 "
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,LTC/Full-Dual - SIS,$664.04 ,-,$693.98 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,WCM - SIS,"$2,500.62 ",,"$2,639.93 "
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,Maternity - SIS,"$12,505.95 ",-,"$13,010.52 "
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,Child - UIS Federally Eligible,$37.94 ,-,$41.54 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,Adult - UIS Federally Eligible,$141.00 ,-,$150.17 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$234.71 ,-,$248.96 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,SPD - UIS Federally Eligible,$570.56 ,-,$603.02 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$133.67 ,-,$142.46 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,LTC - UIS Federally Eligible,$570.56 ,-,$603.02 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$133.67 ,-,$142.46 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,WCM - UIS Federally Eligible,$978.82 ,,"$1,033.46 "
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,505.95 ",-,"$13,010.52 "
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,Child - UIS State-Only,$98.23 ,-,$105.88 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,Adult - UIS State-Only,$203.61 ,-,$216.92 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$350.47 ,-,$371.28 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,SPD - UIS State-Only,$864.11 ,-,$909.40 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$453.86 ,-,$474.85 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,LTC - UIS State-Only,$864.11 ,-,$909.40 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$453.86 ,-,$474.85 
1/26-12/26,2026,COHS,Yolo,Partnership Health Plan of California,WCM - UIS State-Only,"$2,033.72 ",,"$2,146.18 "
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,Child - SIS,$158.99 ,-,$171.43 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,Adult - SIS,$412.97 ,-,$439.18 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,ACA Optional Expansion - SIS,$509.22 ,-,$540.01 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,SPD - SIS,"$1,488.09 ",-,"$1,568.04 "
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,SPD/Full-Dual - SIS,$664.04 ,-,$693.98 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,LTC - SIS,"$1,488.09 ",-,"$1,568.04 "
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,LTC/Full-Dual - SIS,$664.04 ,-,$693.98 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,WCM - SIS,"$2,500.62 ",,"$2,639.93 "
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,Maternity - SIS,"$12,505.95 ",-,"$13,010.52 "
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,Child - UIS Federally Eligible,$37.94 ,-,$41.54 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,Adult - UIS Federally Eligible,$141.00 ,-,$150.17 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$234.71 ,-,$248.96 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,SPD - UIS Federally Eligible,$570.56 ,-,$603.02 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$133.67 ,-,$142.46 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,LTC - UIS Federally Eligible,$570.56 ,-,$603.02 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$133.67 ,-,$142.46 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,WCM - UIS Federally Eligible,$978.82 ,,"$1,033.46 "
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,505.95 ",-,"$13,010.52 "
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,Child - UIS State-Only,$98.23 ,-,$105.88 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,Adult - UIS State-Only,$203.61 ,-,$216.92 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$350.47 ,-,$371.28 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,SPD - UIS State-Only,$864.11 ,-,$909.40 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$453.86 ,-,$474.85 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,LTC - UIS State-Only,$864.11 ,-,$909.40 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$453.86 ,-,$474.85 
1/26-12/26,2026,COHS,Marin,Partnership Health Plan of California,WCM - UIS State-Only,"$2,033.72 ",,"$2,146.18 "
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,ACA Optional Expansion - SIS,$580.89 ,-,$616.08 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,SPD - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,SPD/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,LTC - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,LTC/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,WCM - SIS,"$2,634.28 ",,"$2,780.75 "
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,Maternity - SIS,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,Child - UIS Federally Eligible,$53.72 ,-,$58.26 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,Adult - UIS Federally Eligible,$156.60 ,-,$166.72 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$180.24 ,-,$191.65 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,SPD - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,LTC - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,WCM - UIS Federally Eligible,$937.31 ,,$989.87 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,Child - UIS State-Only,$117.31 ,-,$126.19 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,Adult - UIS State-Only,$207.91 ,-,$221.69 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$293.23 ,-,$311.42 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,SPD - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,LTC - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Lake,Partnership Health Plan of California,WCM - UIS State-Only,"$1,897.39 ",,"$2,002.47 "
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,ACA Optional Expansion - SIS,$580.89 ,-,$616.08 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,SPD - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,SPD/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,LTC - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,LTC/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,WCM - SIS,"$2,634.28 ",,"$2,780.75 "
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,Maternity - SIS,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,Child - UIS Federally Eligible,$53.72 ,-,$58.26 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,Adult - UIS Federally Eligible,$156.60 ,-,$166.72 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$180.24 ,-,$191.65 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,SPD - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,LTC - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,WCM - UIS Federally Eligible,$937.31 ,,$989.87 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,Child - UIS State-Only,$117.31 ,-,$126.19 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,Adult - UIS State-Only,$207.91 ,-,$221.69 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$293.23 ,-,$311.42 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,SPD - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,LTC - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Mendocino,Partnership Health Plan of California,WCM - UIS State-Only,"$1,897.39 ",,"$2,002.47 "
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,Child - SIS,$158.99 ,-,$171.43 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,Adult - SIS,$412.97 ,-,$439.18 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,ACA Optional Expansion - SIS,$509.22 ,-,$540.01 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,SPD - SIS,"$1,488.09 ",-,"$1,568.04 "
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,SPD/Full-Dual - SIS,$664.04 ,-,$693.98 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,LTC - SIS,"$1,488.09 ",-,"$1,568.04 "
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,LTC/Full-Dual - SIS,$664.04 ,-,$693.98 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,WCM - SIS,"$2,500.62 ",,"$2,639.93 "
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,Maternity - SIS,"$12,505.95 ",-,"$13,010.52 "
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,Child - UIS Federally Eligible,$37.94 ,-,$41.54 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,Adult - UIS Federally Eligible,$141.00 ,-,$150.17 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$234.71 ,-,$248.96 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,SPD - UIS Federally Eligible,$570.56 ,-,$603.02 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$133.67 ,-,$142.46 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,LTC - UIS Federally Eligible,$570.56 ,-,$603.02 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$133.67 ,-,$142.46 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,WCM - UIS Federally Eligible,$978.82 ,,"$1,033.46 "
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,505.95 ",-,"$13,010.52 "
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,Child - UIS State-Only,$98.23 ,-,$105.88 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,Adult - UIS State-Only,$203.61 ,-,$216.92 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$350.47 ,-,$371.28 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,SPD - UIS State-Only,$864.11 ,-,$909.40 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$453.86 ,-,$474.85 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,LTC - UIS State-Only,$864.11 ,-,$909.40 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$453.86 ,-,$474.85 
1/26-12/26,2026,COHS,Sonoma,Partnership Health Plan of California,WCM - UIS State-Only,"$2,033.72 ",,"$2,146.18 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,Child - SIS,$170.53 ,-,$183.43 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,Adult - SIS,$461.72 ,-,$490.16 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,ACA Optional Expansion - SIS,$488.22 ,-,$517.78 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,SPD - SIS,"$1,568.06 ",-,"$1,652.28 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,SPD/Full-Dual - SIS,$591.21 ,-,$619.63 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,LTC - SIS,"$1,568.06 ",-,"$1,652.28 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,LTC/Full-Dual - SIS,$591.21 ,-,$619.63 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,WCM - SIS,"$2,663.63 ",,"$2,809.23 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,Maternity - SIS,"$9,200.43 ",-,"$9,573.00 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,Child - UIS Federally Eligible,$42.96 ,-,$46.61 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,Adult - UIS Federally Eligible,$166.63 ,-,$176.92 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,ACA Optional Expansion - UIS Federally Eligible,$208.37 ,-,$220.91 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,SPD - UIS Federally Eligible,$516.10 ,-,$545.17 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,SPD/Full-Dual - UIS Federally Eligible,$113.97 ,-,$121.44 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,LTC - UIS Federally Eligible,$516.10 ,-,$545.17 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,LTC/Full-Dual - UIS Federally Eligible,$113.97 ,-,$121.44 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,WCM - UIS Federally Eligible,"$1,005.77 ",,"$1,061.18 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,Maternity - UIS Federally Eligible,"$9,200.43 ",-,"$9,573.00 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,Child - UIS State-Only,$114.89 ,-,$123.48 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,Adult - UIS State-Only,$268.67 ,-,$285.41 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,ACA Optional Expansion - UIS State-Only,$396.12 ,-,$419.18 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,SPD - UIS State-Only,"$1,022.85 ",-,"$1,075.46 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,SPD/Full-Dual - UIS State-Only,$460.07 ,-,$482.27 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,LTC - UIS State-Only,"$1,022.85 ",-,"$1,075.46 "
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,LTC/Full-Dual - UIS State-Only,$460.07 ,-,$482.27 
1/26-12/26,2026,COHS,Merced,Central California Alliance for Health,WCM - UIS State-Only,"$2,125.65 ",,"$2,241.65 "
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,Child - SIS,$152.03 ,-,$164.00 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,Adult - SIS,$414.43 ,-,$440.54 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,ACA Optional Expansion - SIS,$470.96 ,-,$499.70 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,SPD - SIS,"$1,499.87 ",-,"$1,579.69 "
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,SPD/Full-Dual - SIS,$670.78 ,-,$701.91 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,LTC - SIS,"$1,499.87 ",-,"$1,579.69 "
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,LTC/Full-Dual - SIS,$670.78 ,-,$701.91 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,WCM - SIS, $-   ,, $-   
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,Maternity - SIS,"$11,309.66 ",-,"$11,769.60 "
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,Child - UIS Federally Eligible,$41.27 ,-,$44.81 
