Rating Period,Calendar Year,Model,County,Health Plan,Category of Aid, Lower Bound , Midpoint , Upper Bound 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,Maternity - SIS,"$8,592.67 ",-,"$8,971.91 "
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,Child - UIS Federally Eligible,$24.75 ,-,$27.45 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,Adult - UIS Federally Eligible,$96.72 ,-,$103.86 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,ACA Optional Expansion - UIS Federally Eligible,$125.84 ,-,$134.81 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,SPD - UIS Federally Eligible,$318.61 ,-,$339.20 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,SPD/Full-Dual - UIS Federally Eligible,$97.96 ,-,$105.16 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,LTC - UIS Federally Eligible,$318.61 ,-,$339.20 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,LTC/Full-Dual - UIS Federally Eligible,$97.96 ,-,$105.16 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,Maternity - UIS Federally Eligible,"$8,592.67 ",-,"$8,971.91 "
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,Child - UIS State-Only,$77.20 ,-,$84.40 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,Adult - UIS State-Only,$163.71 ,-,$175.93 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,ACA Optional Expansion - UIS State-Only,$283.38 ,-,$302.13 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,SPD - UIS State-Only,"$1,039.88 ",-,"$1,092.15 "
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,SPD/Full-Dual - UIS State-Only,$414.95 ,-,$436.16 
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,LTC - UIS State-Only,"$1,039.88 ",-,"$1,092.15 "
1/25-12/25,2025,Two-Plan,Los Angeles,LA Care HP,LTC/Full-Dual - UIS State-Only,$414.95 ,-,$436.16 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,Child - SIS,$122.82 ,-,$133.28 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,Adult - SIS,$212.85 ,-,$227.81 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,ACA Optional Expansion - SIS,$246.90 ,-,$263.77 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,SPD - SIS,$896.28 ,-,$946.51 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,SPD/Full-Dual - SIS,$394.92 ,-,$417.48 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,LTC - SIS,$896.28 ,-,$946.51 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,LTC/Full-Dual - SIS,$394.92 ,-,$417.48 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,Maternity - SIS,"$8,987.06 ",-,"$9,383.60 "
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,Child - UIS Federally Eligible,$25.91 ,-,$28.65 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,Adult - UIS Federally Eligible,$122.43 ,-,$130.93 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,ACA Optional Expansion - UIS Federally Eligible,$144.08 ,-,$153.76 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,SPD - UIS Federally Eligible,$364.76 ,-,$387.62 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,SPD/Full-Dual - UIS Federally Eligible,$160.42 ,-,$171.45 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,LTC - UIS Federally Eligible,$364.76 ,-,$387.62 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,LTC/Full-Dual - UIS Federally Eligible,$160.42 ,-,$171.45 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,Maternity - UIS Federally Eligible,"$8,987.06 ",-,"$9,383.60 "
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,Child - UIS State-Only,$65.36 ,-,$71.32 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,Adult - UIS State-Only,$182.17 ,-,$194.84 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,ACA Optional Expansion - UIS State-Only,$245.26 ,-,$261.03 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,SPD - UIS State-Only,$833.19 ,-,$876.58 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,SPD/Full-Dual - UIS State-Only,$493.43 ,-,$518.88 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,LTC - UIS State-Only,$833.19 ,-,$876.58 
1/25-12/25,2025,Two-Plan,Riverside,Molina Healthcare,LTC/Full-Dual - UIS State-Only,$493.43 ,-,$518.88 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,Child - SIS,$122.82 ,-,$133.28 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,Adult - SIS,$212.85 ,-,$227.81 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - SIS,$246.90 ,-,$263.77 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,SPD - SIS,$896.28 ,-,$946.51 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - SIS,$394.92 ,-,$417.48 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,LTC - SIS,$896.28 ,-,$946.51 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - SIS,$394.92 ,-,$417.48 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,Maternity - SIS,"$8,987.06 ",-,"$9,383.60 "
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,Child - UIS Federally Eligible,$25.91 ,-,$28.65 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,Adult - UIS Federally Eligible,$122.43 ,-,$130.93 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - UIS Federally Eligible,$144.08 ,-,$153.76 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,SPD - UIS Federally Eligible,$364.76 ,-,$387.62 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - UIS Federally Eligible,$160.42 ,-,$171.45 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,LTC - UIS Federally Eligible,$364.76 ,-,$387.62 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - UIS Federally Eligible,$160.42 ,-,$171.45 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,Maternity - UIS Federally Eligible,"$8,987.06 ",-,"$9,383.60 "
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,Child - UIS State-Only,$65.36 ,-,$71.32 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,Adult - UIS State-Only,$182.17 ,-,$194.84 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - UIS State-Only,$245.26 ,-,$261.03 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,SPD - UIS State-Only,$833.19 ,-,$876.58 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - UIS State-Only,$493.43 ,-,$518.88 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,LTC - UIS State-Only,$833.19 ,-,$876.58 
1/25-12/25,2025,Two-Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - UIS State-Only,$493.43 ,-,$518.88 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,Child - SIS,$115.27 ,-,$126.71 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,Adult - SIS,$347.11 ,-,$372.20 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,ACA Optional Expansion - SIS,$476.54 ,-,$509.66 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,SPD - SIS,"$1,091.28 ",-,"$1,157.98 "
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,SPD/Full-Dual - SIS,$414.21 ,-,$437.03 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,LTC - SIS,"$1,091.28 ",-,"$1,157.98 "
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,LTC/Full-Dual - SIS,$414.21 ,-,$437.03 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,Maternity - SIS,"$13,988.24 ",-,"$14,605.20 "
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,Child - UIS Federally Eligible,$23.48 ,-,$26.60 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,Adult - UIS Federally Eligible,$165.43 ,-,$177.17 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,ACA Optional Expansion - UIS Federally Eligible,$184.66 ,-,$197.57 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,SPD - UIS Federally Eligible,$418.25 ,-,$445.38 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,SPD/Full-Dual - UIS Federally Eligible,$125.13 ,-,$134.43 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,LTC - UIS Federally Eligible,$418.25 ,-,$445.38 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,LTC/Full-Dual - UIS Federally Eligible,$125.13 ,-,$134.43 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,Maternity - UIS Federally Eligible,"$13,988.24 ",-,"$14,605.20 "
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,Child - UIS State-Only,$66.51 ,-,$73.00 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,Adult - UIS State-Only,$209.23 ,-,$224.36 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,ACA Optional Expansion - UIS State-Only,$293.80 ,-,$313.68 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,SPD - UIS State-Only,$755.89 ,-,$799.75 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,SPD/Full-Dual - UIS State-Only,$406.39 ,-,$427.37 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,LTC - UIS State-Only,$755.89 ,-,$799.75 
1/25-12/25,2025,Two-Plan,Alpine,Health Plan of San Joaquin,LTC/Full-Dual - UIS State-Only,$406.39 ,-,$427.37 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,Child - SIS,$115.27 ,-,$126.71 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,Adult - SIS,$347.11 ,-,$372.20 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,ACA Optional Expansion - SIS,$476.54 ,-,$509.66 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD - SIS,"$1,091.28 ",-,"$1,157.98 "
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD/Full-Dual - SIS,$414.21 ,-,$437.03 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC - SIS,"$1,091.28 ",-,"$1,157.98 "
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC/Full-Dual - SIS,$414.21 ,-,$437.03 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,Maternity - SIS,"$13,988.24 ",-,"$14,605.20 "
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,Child - UIS Federally Eligible,$23.48 ,-,$26.60 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,Adult - UIS Federally Eligible,$165.43 ,-,$177.17 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,ACA Optional Expansion - UIS Federally Eligible,$184.66 ,-,$197.57 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD - UIS Federally Eligible,$418.25 ,-,$445.38 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD/Full-Dual - UIS Federally Eligible,$125.13 ,-,$134.43 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC - UIS Federally Eligible,$418.25 ,-,$445.38 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC/Full-Dual - UIS Federally Eligible,$125.13 ,-,$134.43 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,Maternity - UIS Federally Eligible,"$13,988.24 ",-,"$14,605.20 "
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,Child - UIS State-Only,$66.51 ,-,$73.00 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,Adult - UIS State-Only,$209.23 ,-,$224.36 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,ACA Optional Expansion - UIS State-Only,$293.80 ,-,$313.68 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD - UIS State-Only,$755.89 ,-,$799.75 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD/Full-Dual - UIS State-Only,$406.39 ,-,$427.37 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC - UIS State-Only,$755.89 ,-,$799.75 
1/25-12/25,2025,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC/Full-Dual - UIS State-Only,$406.39 ,-,$427.37 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,Child - SIS,$134.38 ,-,$147.83 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,Adult - SIS,$328.36 ,-,$353.64 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,ACA Optional Expansion - SIS,$458.89 ,-,$491.92 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,SPD - SIS,"$1,643.75 ",-,"$1,740.51 "
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,SPD/Full-Dual - SIS,$616.15 ,-,$646.25 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,LTC - SIS,"$1,643.75 ",-,"$1,740.51 "
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,LTC/Full-Dual - SIS,$616.15 ,-,$646.25 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,Maternity - SIS,"$9,697.31 ",-,"$10,125.20 "
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,Child - UIS Federally Eligible,$27.92 ,-,$31.30 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,Adult - UIS Federally Eligible,$134.34 ,-,$144.34 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,ACA Optional Expansion - UIS Federally Eligible,$179.20 ,-,$192.04 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,SPD - UIS Federally Eligible,$435.99 ,-,$464.84 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,SPD/Full-Dual - UIS Federally Eligible,$131.68 ,-,$141.54 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,LTC - UIS Federally Eligible,$435.99 ,-,$464.84 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,LTC/Full-Dual - UIS Federally Eligible,$131.68 ,-,$141.54 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,Maternity - UIS Federally Eligible,"$9,697.31 ",-,"$10,125.20 "
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,Child - UIS State-Only,$78.00 ,-,$86.26 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,Adult - UIS State-Only,$207.57 ,-,$223.75 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,ACA Optional Expansion - UIS State-Only,$388.82 ,-,$414.73 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,SPD - UIS State-Only,"$1,254.50 ",-,"$1,320.70 "
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,SPD/Full-Dual - UIS State-Only,$523.89 ,-,$550.11 
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,LTC - UIS State-Only,"$1,254.50 ",-,"$1,320.70 "
1/25-12/25,2025,Two-Plan,San Francisco,San Francisco Health Plan,LTC/Full-Dual - UIS State-Only,$523.89 ,-,$550.11 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,Child - SIS,$148.82 ,-,$161.84 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,Adult - SIS,$330.36 ,-,$354.54 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,ACA Optional Expansion - SIS,$380.63 ,-,$407.59 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,SPD - SIS,"$1,137.69 ",-,"$1,205.30 "
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,SPD/Full-Dual - SIS,$625.31 ,-,$655.23 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,LTC - SIS,"$1,137.69 ",-,"$1,205.30 "
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,LTC/Full-Dual - SIS,$625.31 ,-,$655.23 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,Maternity - SIS,"$9,466.22 ",-,"$9,883.80 "
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,Child - UIS Federally Eligible,$27.10 ,-,$30.39 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,Adult - UIS Federally Eligible,$137.32 ,-,$147.36 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,ACA Optional Expansion - UIS Federally Eligible,$213.81 ,-,$228.58 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,SPD - UIS Federally Eligible,$487.56 ,-,$519.14 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,SPD/Full-Dual - UIS Federally Eligible,$108.27 ,-,$116.52 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,LTC - UIS Federally Eligible,$487.56 ,-,$519.14 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,LTC/Full-Dual - UIS Federally Eligible,$108.27 ,-,$116.52 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,Maternity - UIS Federally Eligible,"$9,466.22 ",-,"$9,883.80 "
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,Child - UIS State-Only,$82.69 ,-,$90.28 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,Adult - UIS State-Only,$227.01 ,-,$243.16 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,ACA Optional Expansion - UIS State-Only,$342.23 ,-,$364.84 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,SPD - UIS State-Only,$869.43 ,-,$920.67 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,SPD/Full-Dual - UIS State-Only,$459.32 ,-,$482.50 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,LTC - UIS State-Only,$869.43 ,-,$920.67 
1/25-12/25,2025,Two-Plan,Santa Clara,Santa Clara Family HP,LTC/Full-Dual - UIS State-Only,$459.32 ,-,$482.50 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,Child - SIS,$95.34 ,-,$104.05 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,Adult - SIS,$377.17 ,-,$401.18 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,ACA Optional Expansion - SIS,$467.87 ,-,$496.74 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,SPD - SIS,"$1,504.09 ",-,"$1,587.00 "
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,SPD/Full-Dual - SIS,$738.90 ,-,$771.09 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,LTC - SIS,"$1,504.09 ",-,"$1,587.00 "
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,LTC/Full-Dual - SIS,$738.90 ,-,$771.09 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,Maternity - SIS,"$15,689.80 ",-,"$16,323.53 "
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,Child - UIS Federally Eligible,$32.86 ,-,$36.10 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,Adult - UIS Federally Eligible,$172.14 ,-,$183.00 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,$200.91 ,-,$213.34 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,SPD - UIS Federally Eligible,$515.87 ,-,$545.51 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,$117.58 ,-,$125.46 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,LTC - UIS Federally Eligible,$515.87 ,-,$545.51 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,$117.58 ,-,$125.46 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,Maternity - UIS Federally Eligible,"$15,689.80 ",-,"$16,323.53 "
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,Child - UIS State-Only,$79.48 ,-,$85.87 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,Adult - UIS State-Only,$220.38 ,-,$234.42 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,$273.41 ,-,$290.19 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,SPD - UIS State-Only,$824.12 ,-,$867.39 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,$465.59 ,-,$486.80 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,LTC - UIS State-Only,$824.12 ,-,$867.39 
1/26-12/26,2026,Two-Plan,Alpine,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,$465.59 ,-,$486.80 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,Child - SIS,$95.34 ,-,$104.05 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,Adult - SIS,$377.17 ,-,$401.18 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,ACA Optional Expansion - SIS,$467.87 ,-,$496.74 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,SPD - SIS,"$1,504.09 ",-,"$1,587.00 "
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,SPD/Full-Dual - SIS,$738.90 ,-,$771.09 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,LTC - SIS,"$1,504.09 ",-,"$1,587.00 "
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,LTC/Full-Dual - SIS,$738.90 ,-,$771.09 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,Maternity - SIS,"$15,689.80 ",-,"$16,323.53 "
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,Child - UIS Federally Eligible,$32.86 ,-,$36.10 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,Adult - UIS Federally Eligible,$172.14 ,-,$183.00 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,$200.91 ,-,$213.34 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,SPD - UIS Federally Eligible,$515.87 ,-,$545.51 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,$117.58 ,-,$125.46 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,LTC - UIS Federally Eligible,$515.87 ,-,$545.51 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,$117.58 ,-,$125.46 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,Maternity - UIS Federally Eligible,"$15,689.80 ",-,"$16,323.53 "
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,Child - UIS State-Only,$79.48 ,-,$85.87 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,Adult - UIS State-Only,$220.38 ,-,$234.42 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,$273.41 ,-,$290.19 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,SPD - UIS State-Only,$824.12 ,-,$867.39 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,$465.59 ,-,$486.80 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,LTC - UIS State-Only,$824.12 ,-,$867.39 
1/26-12/26,2026,Two-Plan,El Dorado,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,$465.59 ,-,$486.80 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,Child - SIS,$107.78 ,,$116.02 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,Adult - SIS,$263.52 ,,$279.78 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,ACA Optional Expansion - SIS,$324.82 ,,$344.22 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,SPD - SIS,$976.57 ,,"$1,028.40 "
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,SPD/Full-Dual - SIS,$404.00 ,,$423.12 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,LTC - SIS,$976.57 ,,"$1,028.40 "
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,LTC/Full-Dual - SIS,$404.00 ,,$423.12 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,Maternity - SIS,"$10,232.94 ",,"$10,646.55 "
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,Child - UIS Federally Eligible,$26.40 ,,$28.73 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,Adult - UIS Federally Eligible,$85.25 ,,$90.55 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,$144.36 ,,$152.95 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,SPD - UIS Federally Eligible,$300.05 ,,$316.92 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,$130.43 ,,$138.37 
1/26-12/26,2026,Two-Plan,Fresno,Anthem Blue Cross,LTC - UIS Federally Eligible,$300.05 ,,$316.92 
