2025 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H5294 ,Local CCP ,"SUPERIOR HEALTHPLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,67%,60%,72%,54%,66%,97%,90%,22%,69%,73%,66%,60%,45%,67%,13%,85%,48%,52%,81,83,88,89,89,Not enough data available ,0.45,34%,Medicare shows only a Star Rating for this topic ,98%,96%,98%,100%,0.45,34%,Medicare shows only a Star Rating for this topic ,90,Not enough data available ,98,85%,86%,85%,92%,87%
H5296 ,Local CCP ,"ALIGNMENT HEALTH PLAN OF NORTH CAROLINA, INC. ",Alignment Health Plan ,"Alignment Healthcare USA, LLC ",87%,92%,74%,64%,99%,100%,100%,Not enough data available ,84%,92%,88%,54%,56%,93%,9%,96%,67%,77%,80,84,93,88,92,89,0.45,15%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.45,15%,Medicare shows only a Star Rating for this topic ,91,93,99,92%,97%,97%,Not enough data available ,94%
H5299 ,Local CCP ,DEVOTED HEALTH PLAN OF NORTH CAROLINA INC ,Devoted Health ,"Devoted Health, Inc. ",Not enough data available ,Not enough data available ,69%,Plan too new to be measured ,No data available ,No data available ,No data available ,Not enough data available ,82%,88%,81%,Plan too new to be measured ,Plan too new to be measured ,85%,No data available ,Not enough data available ,71%,Not enough data available ,83,86,93,89,91,89,0.51,28%,Not enough data available ,Not enough data available ,Not enough data available ,95%,90%,0.51,28%,Not enough data available ,89,90,99,89%,94%,95%,91%,91%
H5302 ,Local CCP ,AETNA HEALTH INC. (GA) ,Aetna Medicare ,CVS Health Corporation ,72%,72%,61%,52%,73%,100%,96%,Not enough data available ,73%,91%,79%,69%,43%,91%,10%,88%,53%,56%,82,86,91,88,89,88,0.32,33%,Medicare shows only a Star Rating for this topic ,97%,99%,100%,97%,0.32,33%,Medicare shows only a Star Rating for this topic ,90,92,99,88%,88%,88%,97%,84%
H5309 ,Local CCP ,AETNA HEALTH OF CALIFORNIA INC. ,Aetna Medicare ,CVS Health Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,100%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5322 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",69%,78%,63%,47%,82%,93%,98%,26%,78%,82%,75%,62%,46%,64%,12%,85%,52%,53%,82,84,89,88,90,86,0.19,23%,Medicare shows only a Star Rating for this topic ,99%,99%,98%,100%,0.19,23%,Medicare shows only a Star Rating for this topic ,91,90,99,85%,86%,85%,87%,84%
H5325 ,Local CCP ,"COVENTRY HEALTH CARE OF KANSAS, INC. ",Aetna Medicare ,CVS Health Corporation ,70%,74%,63%,46%,71%,100%,93%,55%,79%,92%,80%,65%,43%,93%,13%,84%,53%,52%,84,84,92,89,91,88,0.29,24%,Medicare shows only a Star Rating for this topic ,91%,97%,100%,97%,0.29,24%,Medicare shows only a Star Rating for this topic ,91,92,99,86%,87%,88%,94%,85%
H5361 ,Local CCP ,AMERIHEALTH INSURANCE COMPANY OF NEW JERSEY ,AmeriHealth ,"Independence Health Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,95%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5374 ,Local CCP ,"LONGEVITY HEALTH PLAN OF NORTH CAROLINA, INC. ",Longevity Health Plan ,"Longevity Health Founders, LLC ",Not enough data available ,No data available ,Plan too small to be measured ,No data available ,96%,100%,100%,Not enough data available ,86%,92%,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,33%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.42,5%,Not enough data available ,Not enough data available ,Not enough data available ,92%,94%,0.42,5%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,96,85%,82%,92%,98%,95%
H5377 ,Local CCP ,"HUMANA MEDICAL PLAN OF PENNSYLVANIA, INC. ",Humana ,Humana Inc. ,79%,81%,76%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,74%,89%,73%,59%,47%,87%,11%,84%,75%,52%,85,85,91,87,87,88,0.3,58%,Not enough data available ,100%,100%,98%,97%,0.3,58%,Medicare shows only a Star Rating for this topic ,89,91,84,88%,91%,91%,79%,82%
H5386 ,Local CCP ,SHARP HEALTH PLAN ,Sharp Health Plan ,Sharp Healthcare ,84%,80%,76%,58%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,63%,88%,89%,88%,50%,53%,58%,12%,84%,59%,62%,79,80,92,89,91,86,0.11,4%,Medicare shows only a Star Rating for this topic ,97%,97%,92%,95%,0.11,4%,Medicare shows only a Star Rating for this topic ,89,89,98,85%,89%,87%,98%,89%
H5398 ,Local CCP ,CENTENE VENTURE COMPANY KANSAS ,Wellcare by Allwell ,Centene Corporation ,68%,71%,70%,47%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,70%,86%,65%,56%,36%,65%,No data available ,88%,49%,57%,83,85,89,86,84,88,0.58,35%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,100%,0.58,35%,Medicare shows only a Star Rating for this topic ,87,91,99,86%,89%,91%,82%,86%
H5410 ,Local CCP ,"HEALTHSPRING OF FLORIDA, INC. ",Cigna Healthcare ,The Cigna Group ,74%,77%,58%,47%,74%,94%,95%,53%,70%,81%,71%,56%,40%,75%,10%,82%,55%,54%,79,82,89,84,85,85,0.52,29%,Medicare shows only a Star Rating for this topic ,99%,97%,95%,97%,0.52,29%,Medicare shows only a Star Rating for this topic ,86,88,99,83%,89%,88%,94%,83%
H5420 ,Local CCP ,"Preferred Care Network, Inc. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",84%,81%,54%,66%,86%,98%,99%,63%,79%,91%,85%,66%,54%,86%,11%,87%,52%,65%,80,85,91,90,90,88,0.16,15%,Medicare shows only a Star Rating for this topic ,100%,99%,98%,100%,0.16,15%,Medicare shows only a Star Rating for this topic ,90,89,99,87%,92%,88%,87%,90%
H5422 ,Local CCP ,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA ,Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",69%,66%,57%,49%,65%,95%,91%,26%,72%,80%,67%,59%,44%,65%,12%,83%,48%,46%,81,87,90,87,89,Not enough data available ,0.55,36%,Medicare shows only a Star Rating for this topic ,95%,100%,100%,100%,0.55,36%,Medicare shows only a Star Rating for this topic ,88,Not enough data available ,98,80%,84%,82%,90%,82%
H5425 ,Local CCP ,SCAN HEALTH PLAN ,SCAN Health Plan ,SCAN Group ,80%,82%,70%,59%,81%,98%,99%,59%,87%,88%,85%,61%,48%,90%,12%,84%,68%,56%,77,80,90,86,90,84,0.1,12%,Medicare shows only a Star Rating for this topic ,99%,96%,94%,100%,0.1,12%,Medicare shows only a Star Rating for this topic ,91,90,100,90%,92%,90%,93%,90%
H5427 ,Local CCP ,"FREEDOM HEALTH, INC. ","Freedom Health, Inc. ","Elevance Health, Inc. ",84%,84%,60%,52%,CMS identified issues with this plan's data ,97%,97%,84%,89%,88%,90%,59%,45%,89%,10%,86%,64%,68%,78,86,88,84,87,85,0.11,15%,Medicare shows only a Star Rating for this topic ,99%,100%,100%,98%,0.11,15%,Medicare shows only a Star Rating for this topic ,89,89,99,89%,90%,89%,91%,92%
H5431 ,Local CCP ,"HEALTHSUN HEALTH PLANS, INC. ","HealthSun Health Plans, Inc. ","Elevance Health, Inc. ",85%,81%,55%,66%,90%,97%,97%,61%,87%,89%,86%,Not enough data available ,Not enough data available ,85%,11%,91%,50%,71%,87,89,92,93,92,90,0.16,21%,Medicare shows only a Star Rating for this topic ,99%,99%,100%,100%,0.16,21%,Medicare shows only a Star Rating for this topic ,93,89,99,92%,93%,90%,90%,94%
H5433 ,Local CCP ,ORANGE COUNTY HEALTH AUTHORITY ,CalOptima Health OneCare ,Orange County Health Authority ,67%,69%,68%,56%,52%,88%,91%,35%,75%,85%,74%,65%,47%,72%,11%,85%,49%,51%,75,76,86,83,84,83,0.06,10%,Medicare shows only a Star Rating for this topic ,98%,98%,91%,91%,0.06,10%,Medicare shows only a Star Rating for this topic ,85,86,97,87%,86%,83%,69%,87%
H5434 ,Local CCP ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",Florida Blue ,Guidewell Mutual Holding Corporation ,79%,76%,71%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,43%,72%,82%,66%,50%,47%,49%,10%,80%,36%,62%,83,86,90,87,87,87,0.17,11%,Medicare shows only a Star Rating for this topic ,98%,96%,94%,92%,0.17,11%,Medicare shows only a Star Rating for this topic ,85,89,98,84%,88%,86%,86%,83%
H5435 ,PFFS ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",56%,56%,59%,33%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,57%,71%,64%,46%,39%,42%,13%,73%,38%,51%,81,84,Not enough data available ,86,80,88,0.08,16%,Medicare shows only a Star Rating for this topic ,100%,97%,98%,100%,0.08,16%,Medicare shows only a Star Rating for this topic ,82,Not enough data available ,99,84%,86%,87%,86%,81%
H5439 ,Local CCP ,HEALTH NET LIFE INSURANCE COMPANY ,Wellcare by Health Net ,Centene Corporation ,65%,68%,71%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,35%,65%,77%,72%,48%,44%,79%,10%,82%,59%,54%,78,82,Not enough data available ,85,81,85,0.19,16%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,0.19,16%,Medicare shows only a Star Rating for this topic ,81,85,99,86%,89%,89%,76%,81%
H5447 ,Local CCP ,"COMMUNITY FIRST HEALTH PLANS, INC. ",Community First ,Bexar County Hospital District ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,CMS identified issues with this plan's data ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,97%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
H5453 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF GEORGIA INC ,Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5454 ,Local CCP ,"CLEAR SPRING HEALTH OF ILLINOIS, INC. ",Clear Spring Health ,Group 1001 ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,86%,91%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,78%,88%,Not enough data available ,Not enough data available
H5471 ,Local CCP ,"SIMPLY HEALTHCARE PLANS, INC. ","Simply Healthcare Plans, Inc. ","Elevance Health, Inc. ",77%,75%,54%,63%,93%,94%,96%,53%,79%,88%,86%,76%,Not enough data available ,61%,13%,89%,37%,63%,83,85,91,89,90,87,0.29,33%,Medicare shows only a Star Rating for this topic ,98%,100%,100%,100%,0.29,33%,Medicare shows only a Star Rating for this topic ,89,90,99,89%,90%,87%,90%,93%
H5472 ,Local CCP ,ALIGNMENT HEALTH INSURANCE COMPANY OF ARIZONA INC ,Alignment Health Plan ,"Alignment Healthcare USA, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,100%,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,CMS identified issues with this plan's data ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,100%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,Not enough data available ,87%,Not required to report ,Not enough data available
H5475 ,Local CCP ,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC. ",Wellcare ,Centene Corporation ,64%,62%,61%,42%,62%,87%,84%,27%,73%,74%,71%,Not enough data available ,Not enough data available ,61%,10%,85%,52%,54%,81,84,88,Not enough data available ,81,Not enough data available ,0.33,37%,Medicare shows only a Star Rating for this topic ,93%,95%,98%,100%,0.33,37%,Medicare shows only a Star Rating for this topic ,84,Not enough data available ,98,81%,85%,84%,93%,86%
H5496 ,Local CCP ,"IMPERIAL HEALTH PLAN OF CALIFORNIA, INC. ","Imperial Health Plan of California, Inc. ",Imperial Health Plan of California ,85%,84%,65%,47%,99%,100%,100%,Not enough data available ,88%,95%,97%,53%,40%,100%,5%,96%,71%,95%,70,Not enough data available ,88,Not enough data available ,82,Not enough data available ,0.99,26%,Medicare shows only a Star Rating for this topic ,96%,100%,97%,94%,0.99,26%,Medicare shows only a Star Rating for this topic ,87,Not enough data available ,99,89%,91%,91%,94%,93%
H5521 ,Local CCP ,AETNA LIFE INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,80%,80%,67%,54%,No data available ,No data available ,No data available ,50%,81%,96%,82%,55%,44%,87%,12%,86%,55%,61%,81,85,89,88,89,88,0.09,6%,Medicare shows only a Star Rating for this topic ,90%,93%,100%,97%,0.09,6%,Medicare shows only a Star Rating for this topic ,87,90,99,87%,90%,89%,90%,85%
H5522 ,Local CCP ,AETNA LIFE INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,75%,74%,73%,44%,No data available ,No data available ,No data available ,54%,77%,92%,83%,52%,40%,92%,12%,87%,57%,61%,82,86,91,88,89,89,0.14,10%,Medicare shows only a Star Rating for this topic ,93%,96%,100%,97%,0.14,10%,Medicare shows only a Star Rating for this topic ,89,92,99,89%,92%,91%,90%,86%
H5525 ,Local CCP ,"HUMANA BENEFIT PLAN OF ILLINOIS, INC. ",Humana ,Humana Inc. ,72%,74%,66%,46%,77%,95%,98%,38%,73%,87%,76%,64%,43%,85%,11%,85%,68%,58%,82,85,90,87,87,88,0.2,24%,Medicare shows only a Star Rating for this topic ,98%,98%,98%,97%,0.2,24%,Medicare shows only a Star Rating for this topic ,88,90,85,86%,89%,88%,79%,84%
H5526 ,Local CCP ,Highmark Western and Northeastern New York Inc. ,Highmark Blue Cross Blue Shield or Highmark Blue S ,Highmark Health ,86%,80%,81%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,60%,84%,88%,77%,51%,61%,70%,12%,90%,48%,64%,83,85,89,87,86,86,0.1,4%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,98%,0.1,4%,Medicare shows only a Star Rating for this topic ,86,89,99,90%,93%,92%,87%,91%
H5528 ,Local CCP ,"EMBLEMHEALTH PLAN, INC. ",EmblemHealth ,"EmblemHealth, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H5533 ,Local CCP ,"UPMC HEALTH NETWORK, INC. ",UPMC for Life ,UPMC Health System ,80%,80%,70%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,46%,82%,89%,81%,52%,51%,86%,10%,87%,76%,61%,82,88,93,88,89,88,0.09,5%,Medicare shows only a Star Rating for this topic ,99%,96%,84%,86%,0.09,5%,Medicare shows only a Star Rating for this topic ,88,91,99,88%,92%,92%,86%,84%
H5549 ,Local CCP ,VNS CHOICE ,VNS Health Medicare ,Visiting Nurse Service of New York ,84%,81%,77%,55%,89%,100%,98%,Not enough data available ,82%,86%,84%,85%,53%,95%,9%,90%,68%,84%,78,83,87,84,84,83,0.51,24%,Medicare shows only a Star Rating for this topic ,99%,94%,100%,100%,0.51,24%,Medicare shows only a Star Rating for this topic ,85,87,97,93%,94%,93%,81%,91%
H5577 ,Local CCP ,"MCS ADVANTAGE, INC. ",MCS Classicare ,"MHH Healthcare, L.P. ",87%,87%,61%,62%,88%,99%,99%,86%,89%,91%,94%,65%,50%,88%,11%,91%,78%,56%,78,83,91,90,94,87,0.08,10%,Medicare shows only a Star Rating for this topic ,100%,100%,97%,100%,0.08,10%,Medicare shows only a Star Rating for this topic ,92,90,99,88%,91%,86%,97%,93%
H5580 ,Local CCP ,MERCY CARE ,Mercy Care Advantage ,Mercy Care ,62%,67%,67%,52%,59%,92%,93%,22%,75%,81%,78%,70%,51%,62%,15%,81%,45%,68%,77,81,88,84,87,83,0.15,13%,Medicare shows only a Star Rating for this topic ,100%,95%,95%,94%,0.15,13%,Medicare shows only a Star Rating for this topic ,86,87,87,83%,83%,82%,64%,85%
H5587 ,Local CCP ,"HEALTH CHOICE ARIZONA, INC. ",BCBSAZ Health Choice ,Blue Cross Blue Shield of Arizona ,58%,59%,46%,39%,84%,91%,96%,53%,75%,83%,82%,49%,34%,98%,11%,89%,89%,55%,77,77,90,84,87,82,0.14,16%,Medicare shows only a Star Rating for this topic ,91%,87%,36%,63%,0.14,16%,Medicare shows only a Star Rating for this topic ,87,87,99,93%,94%,95%,95%,89%
H5590 ,Local CCP ,"Bridgeway Health Solutions of Arizona, Inc. ",Wellcare by Allwell ,Centene Corporation ,69%,67%,61%,47%,72%,95%,89%,64%,75%,83%,76%,52%,Not enough data available ,75%,13%,79%,50%,61%,76,81,87,85,86,Not enough data available ,0.29,21%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,0.29,21%,Medicare shows only a Star Rating for this topic ,87,86,97,89%,89%,88%,88%,87%
H5591 ,Local CCP ,"MARTIN'S POINT GENERATIONS ADVANTAGE, INC. ",Martin's Point Generations Advantage ,"Martin's Point Health Care, Inc. ",83%,82%,76%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,27%,83%,84%,78%,49%,45%,81%,9%,87%,78%,59%,78,81,93,86,89,87,0.02,3%,Medicare shows only a Star Rating for this topic ,98%,90%,98%,98%,0.02,3%,Medicare shows only a Star Rating for this topic ,87,90,99,87%,91%,90%,87%,84%
H5593 ,Local CCP ,AETNA HEALTH OF IOWA INC. ,Aetna Medicare ,CVS Health Corporation ,69%,71%,71%,40%,67%,100%,94%,Not enough data available ,78%,89%,87%,66%,41%,93%,12%,84%,53%,54%,83,84,90,88,89,87,0.17,31%,Medicare shows only a Star Rating for this topic ,97%,100%,100%,97%,0.17,31%,Medicare shows only a Star Rating for this topic ,89,91,99,87%,88%,89%,97%,85%
H5594 ,Local CCP ,"OPTIMUM HEALTHCARE, INC. ","Optimum HealthCare, Inc. ","Elevance Health, Inc. ",83%,84%,67%,53%,94%,99%,99%,92%,82%,90%,91%,63%,51%,84%,11%,86%,53%,69%,84,81,89,87,90,87,0.12,14%,Medicare shows only a Star Rating for this topic ,99%,99%,100%,98%,0.12,14%,Medicare shows only a Star Rating for this topic ,90,92,99,88%,90%,88%,92%,92%
H5599 ,Local CCP ,NEW YORK QUALITY HEALTHCARE CORPORATION ,Wellcare by Fidelis Care ,Centene Corporation ,69%,63%,57%,46%,60%,92%,81%,50%,73%,76%,76%,Not enough data available ,Not enough data available ,45%,11%,86%,40%,57%,83,86,87,86,84,87,0.21,19%,Medicare shows only a Star Rating for this topic ,96%,79%,98%,100%,0.21,19%,Medicare shows only a Star Rating for this topic ,87,91,97,86%,87%,84%,89%,86%
H5608 ,Local CCP ,"DENVER HEALTH MEDICAL PLAN, INC. ",Elevate Medicare Advantage ,Denver Health and Hospital Authority ,80%,74%,80%,50%,73%,96%,92%,Not enough data available ,73%,82%,74%,67%,54%,60%,11%,94%,72%,41%,79,77,90,87,85,88,0.06,16%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,86%,88%,0.06,16%,Medicare shows only a Star Rating for this topic ,89,91,97,91%,91%,89%,89%,93%
H5619 ,Local CCP ,"ARCADIAN HEALTH PLAN, INC. ",Humana ,Humana Inc. ,73%,73%,66%,46%,78%,95%,97%,41%,78%,85%,72%,58%,46%,85%,11%,86%,67%,57%,81,85,89,87,87,86,0.17,22%,Not enough data available ,98%,94%,98%,97%,0.17,22%,Not enough data available ,89,90,84,85%,88%,88%,81%,86%
H5628 ,Local CCP ,"MOLINA HEALTHCARE OF UTAH, INC. ",Molina Healthcare of Utah & Idaho ,"Molina Healthcare, Inc. ",57%,69%,63%,53%,51%,88%,88%,15%,68%,70%,71%,63%,49%,54%,10%,81%,46%,56%,79,83,87,85,84,86,0.25,23%,Medicare shows only a Star Rating for this topic ,100%,93%,100%,100%,0.25,23%,Medicare shows only a Star Rating for this topic ,86,88,99,85%,87%,88%,79%,81%
H5644 ,Local CCP ,NETWORK HEALTH INSURANCE CORPORATION ,Network Health Medicare Advantage Plans ,"Network Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H5649 ,Local CCP ,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC. ",Central Health Medicare Plan ,"Molina Healthcare, Inc. ",70%,75%,75%,53%,53%,92%,95%,69%,78%,84%,78%,61%,39%,70%,10%,85%,46%,53%,73,79,84,83,83,83,0.16,27%,Not enough data available ,97%,94%,97%,97%,0.16,27%,Not enough data available ,85,83,99,85%,87%,84%,67%,89%
H5652 ,Local CCP ,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",91%,86%,92%,61%,90%,100%,100%,Not enough data available ,87%,89%,86%,69%,49%,80%,10%,Not enough data available ,55%,76%,81,87,93,88,90,86,0.05,2%,Medicare shows only a Star Rating for this topic ,100%,95%,98%,100%,0.05,2%,Medicare shows only a Star Rating for this topic ,89,91,99,91%,92%,91%,94%,82%
